;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2008;-7.02%;-6.08%;1.40%;12.07%;-1.08%;-6.84%;-13.02%;-3.84%;-20.96%;-10.61%;-4.24%;0.59%;-49.70%
2009;2.64%;-12.00%;-7.47%;8.42%;4.85%;0.00%;0.00%;12.65%;15.07%;-1.19%;17.83%;8.59%;54.35%
2010;-8.10%;-2.66%;15.16%;6.59%;-8.78%;0.20%;7.96%;-4.30%;4.69%;0.85%;3.38%;19.39%;36.41%
2011;-2.91%;8.45%;7.14%;-1.13%;-1.80%;-3.49%;-3.32%;3.30%;-2.26%;29.51%;14.24%;10.80%;58.42%
2012;1.25%;5.43%;-1.17%;8.29%;-7.00%;7.06%;8.06%;0.55%;16.48%;12.55%;4.68%;6.23%;63.46%
2013;6.72%;-2.49%;4.36%;0.94%;-4.42%;-14.42%;-0.18%;21.22%;-5.97%;2.06%;6.22%;1.32%;15.58%
2014;0.65%;-6.00%;5.00%;-3.86%;0.00%;0.00%;0.00%;1.50%;0.00%;0.00%;0.89%;0.00%;-0.91%
2015;0.00%;0.00%;1.00%;0.00%;0.00%;0.00%;1.70%;0.00%;0.00%;1.03%;0.00%;0.00%;3.73%
2016;0.00%;1.18%;0.00%;0.00%;1.01%;3.12%;12.99%;0.14%;7.34%;3.24%;-2.56%;2.89%;31.91%
2017;-1.75%;0.66%;-2.90%;6.01%;1.51%;-1.40%;0.00%;10.24%;8.44%;2.40%;-3.77%;-3.68%;17.97%
2018;2.87%;-1.78%;6.05%;0.60%;1.76%;-7.40%;5.43%;-1.08%;-1.24%;-0.31%;-4.70%;-3.14%;-1.34%
2019;11.31%;-0.83%;-1.28%;-1.95%;-3.08%;5.88%;-4.25%;-0.48%;1.74%;3.75%;14.78%;4.58%;30.72%
2020;14.93%;-4.31%;-17.44%;9.63%;10.76%;4.86%;0.00%;22.93%;-6.75%;0.85%;5.27%;4.41%;50.38%
2021;4.80%;7.69%;-6.80%;0.55%;-6.72%;-2.53%;-6.59%;7.05%;-8.98%;-4.82%;4.06%;12.61%;1.75%
2022;-4.80%;-5.10%;4.72%;-2.15%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-6.47%
