;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-14.36%;-5.00%;5.26%;-2.50%;2.56%;4.00%;5.77%;4.55%;4.35%;0.00%;4.17%;-2.00%;11.72%
2001;4.08%;-1.96%;0.00%;6.80%;4.87%;3.57%;-0.00%;-0.69%;-1.04%;5.61%;9.30%;4.86%;35.68%
2002;0.00%;0.00%;1.45%;-1.43%;0.29%;-3.47%;-4.19%;3.12%;0.00%;0.00%;0.00%;0.00%;-4.15%
2003;0.00%;3.33%;-4.99%;-0.00%;0.31%;0.00%;-0.31%;0.31%;0.00%;7.69%;-7.43%;9.57%;8.28%
2004;4.23%;5.95%;-13.27%;-2.94%;14.85%;0.26%;-2.63%;-2.97%;8.64%;4.62%;2.94%;19.05%;39.88%
2005;-4.00%;8.33%;-0.00%;-5.77%;2.19%;2.00%;12.55%;0.17%;10.09%;-2.05%;19.52%;1.89%;47.56%
2006;17.35%;6.09%;10.56%;-7.67%;-0.00%;0.21%;2.31%;1.95%;-2.92%;4.66%;18.81%;6.67%;60.83%
2007;10.55%;-10.05%;10.48%;5.50%;13.25%;15.30%;-11.05%;7.41%;7.25%;-1.55%;-7.81%;-2.80%;40.37%
2008;-17.65%;28.61%;-4.95%;3.97%;-5.65%;3.18%;-4.24%;-5.30%;-7.87%;-19.30%;-5.65%;4.71%;-21.91%
2009;-2.24%;-6.82%;-2.15%;7.30%;7.23%;-5.11%;3.03%;7.45%;5.10%;4.44%;-1.25%;11.65%;36.61%
2010;-6.74%;2.68%;-3.35%;-1.39%;-6.03%;1.31%;12.72%;-2.36%;3.77%;4.82%;-2.52%;10.34%;15.58%
2011;-17.27%;-0.67%;1.07%;2.92%;-5.00%;4.77%;-1.96%;1.67%;14.19%;-2.16%;-1.10%;7.28%;6.35%
2012;-0.35%;-0.35%;-1.75%;-10.86%;4.41%;-3.08%;6.99%;5.39%;0.98%;-2.23%;7.63%;6.05%;16.56%
2013;-0.97%;1.25%;-0.65%;1.04%;5.19%;-3.76%;0.23%;-13.00%;-8.15%;-1.61%;-1.93%;26.65%;4.49%
2014;-23.62%;-5.91%;10.42%;-4.70%;1.11%;-0.44%;9.77%;15.05%;-16.79%;9.88%;5.56%;-6.50%;-4.24%
2015;-2.27%;13.60%;-3.06%;3.66%;-7.55%;2.04%;-5.13%;-12.50%;3.76%;-1.71%;0.27%;-4.54%;-9.19%
2016;-1.85%;4.38%;14.83%;5.86%;-9.18%;2.51%;13.53%;3.49%;-0.77%;7.26%;-6.88%;1.26%;37.31%
2017;9.34%;13.64%;-6.74%;3.09%;-7.50%;0.18%;3.94%;11.10%;6.34%;-3.91%;-1.29%;7.67%;35.54%
2018;25.00%;7.55%;5.23%;-0.36%;-15.48%;-7.51%;9.09%;-5.34%;5.06%;12.00%;8.84%;4.15%;46.22%
2019;16.54%;-0.33%;-2.13%;-5.87%;2.90%;-7.19%;-3.72%;1.20%;6.68%;3.99%;-3.70%;5.93%;14.68%
2020;-6.62%;-1.18%;-21.77%;6.93%;-1.97%;5.29%;10.86%;-11.11%;-5.57%;1.57%;6.88%;13.10%;-3.99%
2021;-5.66%;-6.54%;2.74%;-0.05%;6.33%;-2.47%;0.09%;2.01%;-2.50%;-8.50%;-4.47%;1.07%;-16.45%
2022;12.28%;-1.46%;7.65%;-0.28%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;17.88%
