;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2007;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;1.31%;-9.87%;8.23%;-0.35%
2008;-7.44%;-3.57%;-5.89%;14.04%;27.73%;-11.01%;6.53%;-16.77%;-26.36%;-15.79%;15.63%;-13.51%;-37.57%
2009;19.31%;3.98%;0.76%;46.24%;29.32%;9.00%;4.87%;14.54%;1.99%;8.98%;15.94%;6.25%;154.64%
2010;-3.92%;-3.06%;1.58%;4.96%;-1.71%;-5.38%;5.02%;11.36%;10.79%;5.74%;1.05%;2.46%;31.07%
2011;-11.49%;3.48%;3.15%;11.70%;-0.72%;-2.00%;-10.00%;2.21%;-10.96%;-9.63%;-8.35%;14.39%;-15.75%
2012;16.56%;7.39%;-9.52%;-8.77%;-9.75%;11.19%;-19.52%;16.40%;3.09%;7.04%;-3.13%;15.18%;23.50%
2013;5.20%;1.34%;7.00%;-10.74%;-6.79%;-3.48%;2.90%;1.39%;15.31%;2.90%;-2.99%;-5.70%;6.96%
2014;-10.07%;12.56%;0.60%;9.97%;5.32%;-9.43%;-13.04%;14.26%;-1.81%;-13.26%;-3.42%;3.73%;-5.51%
2015;-11.93%;14.07%;8.48%;3.16%;-7.87%;15.87%;14.34%;0.98%;2.00%;6.24%;13.84%;-12.74%;46.47%
2016;-2.90%;-11.18%;5.69%;0.18%;-10.57%;4.41%;10.23%;-5.28%;-0.61%;18.73%;-2.59%;-2.50%;7.73%
2017;3.28%;4.46%;0.64%;0.60%;6.31%;-0.84%;-0.85%;2.45%;-0.50%;0.22%;-0.22%;4.30%;22.94%
2018;10.94%;5.17%;3.63%;-0.76%;-9.44%;-6.64%;20.73%;4.08%;13.19%;-4.62%;8.47%;6.32%;51.22%
2019;13.88%;-5.30%;-1.28%;4.70%;11.89%;7.48%;11.99%;15.30%;-1.18%;2.33%;8.11%;14.92%;82.15%
2020;4.92%;-16.12%;-35.52%;32.69%;-0.33%;1.29%;13.64%;-14.21%;-9.58%;0.74%;12.23%;3.35%;-8.73%
2021;-7.84%;-18.37%;9.64%;-4.71%;6.57%;-0.12%;-13.19%;-2.96%;-12.74%;1.92%;-3.66%;10.52%;-33.99%
2022;-7.66%;36.67%;0.12%;0.20%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;34.07%
