;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2009;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2010;0.00%;0.00%;5.32%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;1.73%;7.05%
2011;0.00%;3.81%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;13.13%;16.94%
2012;0.00%;4.06%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;34.77%;38.84%
2013;0.00%;5.24%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;12.13%;17.37%
2014;0.00%;5.94%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;10.74%;16.68%
2015;0.00%;1.41%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.68%;2.10%
2016;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;213.68%;-6.04%;7.86%;-10.26%;-11.44%;181.04%
2017;-10.83%;19.16%;-10.59%;3.07%;-17.02%;4.62%;3.92%;36.79%;20.34%;0.29%;-4.29%;1.19%;47.03%
2018;3.83%;6.53%;-5.87%;-6.23%;-16.84%;1.45%;-3.23%;3.70%;-6.07%;35.74%;14.85%;3.17%;30.64%
2019;5.91%;-15.85%;6.37%;-4.99%;9.31%;4.81%;21.10%;28.41%;-6.05%;7.38%;4.39%;14.57%;71.86%
2020;-8.07%;-21.14%;-24.45%;-8.93%;3.39%;31.19%;0.91%;-6.47%;-22.50%;-2.48%;24.43%;7.36%;-18.31%
2021;17.33%;-6.01%;17.79%;3.52%;27.20%;0.56%;0.33%;-13.13%;0.76%;-35.06%;16.31%;11.78%;35.43%
2022;8.55%;-7.16%;-11.88%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-9.33%
