;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2001;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-9.09%;0.00%;5.88%;0.00%;-3.21%
2002;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2003;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2004;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;14.44%;14.44%
2005;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;6.07%;13.04%;5.26%;-13.85%;18.30%;3.36%;30.50%
2006;22.27%;-2.96%;-7.11%;2.68%;-11.61%;-4.38%;-3.82%;7.54%;2.55%;6.15%;-1.02%;13.01%;24.43%
2007;-4.24%;5.70%;-9.58%;7.62%;4.80%;13.95%;-9.95%;-11.30%;-0.90%;-6.64%;-7.60%;9.06%;-5.38%
2008;-16.58%;11.49%;2.03%;5.27%;14.94%;0.63%;4.70%;-14.73%;-16.36%;-1.76%;8.12%;-10.67%;-8.50%
2009;1.47%;5.41%;3.63%;12.63%;4.48%;-1.64%;1.33%;3.25%;3.18%;-2.40%;8.77%;7.26%;50.50%
2010;6.32%;-0.28%;-2.98%;3.15%;0.15%;7.19%;0.28%;4.43%;-2.37%;1.91%;-1.88%;7.68%;25.10%
2011;-3.25%;-0.53%;7.79%;1.06%;-2.56%;-1.05%;3.14%;-1.39%;-0.63%;-4.97%;6.90%;9.83%;15.53%
2012;-1.93%;3.19%;-0.29%;-1.03%;-3.23%;-0.08%;5.12%;-5.09%;0.08%;-1.32%;-4.57%;5.40%;-1.16%
2013;-2.40%;-1.48%;5.08%;-1.85%;2.28%;-9.86%;4.24%;-8.98%;12.19%;5.06%;-5.68%;-4.49%;-3.64%
2014;-14.98%;-7.46%;15.34%;1.07%;-1.98%;15.55%;-2.30%;6.79%;-11.66%;-3.30%;4.24%;-9.36%;-5.86%
2015;-3.27%;5.02%;14.67%;12.32%;-8.30%;9.62%;13.38%;-14.10%;2.41%;-1.74%;5.23%;1.69%;38.89%
2016;0.66%;5.03%;-0.86%;6.52%;-3.26%;11.55%;5.58%;-0.56%;0.56%;6.75%;-7.62%;-1.64%;24.80%
2017;4.85%;-2.28%;1.60%;-3.80%;-0.60%;6.37%;1.27%;6.05%;-0.66%;-4.89%;-4.17%;2.36%;8.00%
2018;-2.07%;-2.99%;0.08%;12.39%;-4.82%;4.92%;-1.59%;-1.76%;-4.62%;9.46%;-2.21%;7.74%;18.05%
2019;19.71%;3.04%;-1.85%;3.49%;13.31%;-4.74%;2.06%;4.20%;-2.49%;-3.21%;4.85%;11.11%;49.20%
2020;2.95%;-8.59%;-20.31%;5.68%;3.94%;-1.41%;6.54%;0.70%;-6.85%;-2.35%;9.12%;5.93%;-1.07%
2021;-0.45%;-6.64%;9.88%;-1.39%;-0.75%;-5.20%;-3.11%;7.65%;-0.43%;6.75%;9.18%;-2.15%;13.63%
2022;6.44%;-3.36%;2.94%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;6.12%
