;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2020;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;9.12%;17.86%;-7.58%;-18.85%;16.16%;5.57%;20.01%
2021;0.82%;-12.58%;17.74%;5.44%;7.40%;3.17%;-3.41%;-8.03%;-5.83%;-5.81%;-18.25%;6.10%;-13.54%
2022;4.44%;6.38%;-10.10%;-13.90%;1.29%;-10.88%;-18.20%;-1.89%;0.00%;0.00%;0.00%;0.00%;-41.56%
