;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2008;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2009;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2010;0.00%;0.00%;-50.00%;0.00%;100.00%;0.00%;0.00%;0.00%;94.00%;0.00%;0.00%;0.00%;144.00%
2011;0.00%;3.09%;-12.50%;6.18%;-14.29%;0.00%;0.00%;0.00%;-30.00%;0.00%;0.00%;0.00%;-47.90%
2012;0.00%;0.00%;0.00%;3.02%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;3.02%
2013;0.00%;0.00%;0.00%;3.02%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;3.02%
2014;0.00%;0.00%;0.00%;3.02%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;3.02%
2015;0.00%;0.00%;0.00%;3.02%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-44.87%;-41.86%
2016;0.00%;0.00%;0.00%;5.61%;0.00%;-30.90%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-25.29%
2017;0.00%;0.00%;0.00%;8.32%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;81.25%;89.57%
2018;-24.14%;-10.91%;0.00%;6.69%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-22.24%
2019;0.00%;-8.16%;-12.21%;-11.39%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-31.77%
2020;0.00%;0.00%;-1.43%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.20%
2021;0.00%;18.84%;0.00%;8.11%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;26.95%
2022;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
