;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2006;0.00%;0.00%;0.00%;0.00%;-2.55%;-2.99%;10.10%;-2.10%;1.47%;1.93%;16.60%;18.34%;41.46%
2007;10.03%;-7.41%;12.88%;4.48%;3.98%;16.93%;-3.29%;-7.87%;11.64%;-1.16%;7.70%;21.21%;73.03%
2008;-17.08%;7.14%;2.35%;14.57%;1.84%;-5.73%;-1.67%;3.39%;-40.98%;-48.61%;-2.16%;29.34%;-62.34%
2009;5.51%;-5.22%;5.08%;12.03%;-2.98%;-7.55%;-13.03%;6.05%;13.51%;4.95%;-7.22%;7.94%;24.81%
2010;6.99%;-7.56%;-10.41%;-1.04%;-12.49%;0.62%;2.95%;-5.41%;9.29%;-4.47%;-11.01%;1.47%;-27.40%
2011;-9.23%;-6.06%;-14.36%;-16.41%;-4.59%;5.97%;-12.61%;-5.77%;-15.31%;-3.98%;0.00%;0.00%;-78.68%
2012;0.00%;-27.85%;-9.57%;-1.54%;-18.89%;9.71%;-17.45%;-7.57%;8.19%;-18.61%;-28.68%;-10.33%;-122.94%
2013;20.61%;-14.07%;-8.77%;-26.92%;-13.16%;-34.34%;-15.38%;-9.09%;-16.00%;107.14%;-17.24%;-5.56%;13.34%
2014;1.47%;-10.14%;4.84%;-10.77%;-8.62%;9.43%;123.45%;0.00%;0.00%;0.00%;-84.48%;-22.22%;30.47%
2015;-0.00%;-28.57%;-20.00%;0.00%;0.00%;-63.50%;-42.47%;-8.10%;-22.28%;1.00%;-10.89%;-23.33%;-170.25%
2016;-9.66%;-44.39%;90.38%;18.18%;-17.52%;-2.07%;349.21%;-25.80%;-4.92%;-6.51%;-12.50%;-17.76%;254.48%
2017;-2.23%;-19.54%;-6.94%;-3.73%;5.63%;-6.33%;7.12%;10.63%;-2.40%;-4.62%;-2.58%;-3.97%;-19.03%
2018;0.34%;35.05%;-30.79%;-9.56%;-29.27%;-21.84%;26.47%;-5.23%;-9.82%;57.82%;-19.83%;-1.61%;-23.41%
2019;-1.09%;8.29%;-7.14%;-16.48%;10.53%;0.26%;0.00%;-9.93%;19.12%;-10.49%;-5.52%;40.15%;30.70%
2020;26.04%;-0.83%;-47.92%;8.00%;15.56%;30.77%;10.29%;-4.00%;-13.89%;3.76%;6.74%;17.48%;66.59%
2021;-4.96%;-8.70%;187.62%;24.34%;7.72%;-16.81%;-17.83%;0.54%;-5.58%;14.86%;-14.10%;2.70%;150.03%
2022;9.59%;-9.61%;-3.98%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-1.44%
