;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2021;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-5.66%;-15.58%;-28.41%;-26.55%;-12.81%;-94.77%
2022;-11.07%;-16.97%;8.99%;-22.47%;-26.77%;-22.47%;3.41%;0.00%;0.00%;0.00%;0.00%;0.00%;-92.13%
