;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2008;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-8.48%;-10.14%;-26.67%;-3.15%;-0.72%;-9.09%;-51.17%
2009;11.76%;-24.84%;9.52%;30.42%;35.59%;-9.50%;21.55%;8.64%;-13.81%;11.65%;3.04%;1.14%;75.57%
2010;-6.09%;-0.04%;-4.00%;-5.74%;-3.00%;3.61%;4.43%;-10.53%;3.35%;30.91%;6.85%;-0.55%;19.96%
2011;-11.11%;1.25%;1.03%;-4.40%;0.87%;-13.79%;-6.10%;-3.14%;-9.29%;21.82%;-9.45%;-1.15%;-32.01%
2012;10.45%;4.83%;-5.42%;22.02%;6.30%;-3.95%;3.83%;24.85%;7.94%;13.82%;1.16%;6.56%;89.57%
2013;5.70%;9.98%;-9.48%;8.66%;5.31%;-3.84%;10.06%;-0.11%;-2.16%;0.06%;16.13%;2.00%;42.34%
2014;-8.33%;18.12%;3.44%;4.11%;13.92%;8.78%;-3.76%;5.51%;-14.34%;12.81%;-3.38%;-15.22%;20.85%
2015;-29.31%;16.67%;-4.44%;0.39%;0.66%;-2.45%;-20.72%;-12.37%;13.07%;9.65%;-13.26%;4.03%;-32.96%
2016;-16.06%;8.97%;-7.13%;3.46%;-8.51%;56.17%;4.07%;-6.06%;7.42%;3.93%;-4.00%;-2.84%;38.63%
2017;0.63%;-5.72%;5.87%;14.30%;-2.47%;-15.93%;39.53%;26.52%;20.07%;-5.36%;4.50%;7.08%;85.20%
2018;6.79%;-3.28%;3.16%;-7.93%;-21.16%;-3.06%;6.44%;-13.14%;10.87%;-7.44%;13.57%;-4.00%;-15.28%
2019;30.89%;-11.41%;-3.45%;4.08%;8.35%;-1.53%;18.28%;-8.28%;14.69%;8.79%;8.05%;12.00%;79.64%
2020;10.97%;-1.56%;-57.28%;39.48%;-6.16%;18.15%;0.71%;-20.48%;1.71%;-16.38%;44.07%;-0.30%;-6.07%
2021;1.91%;-10.22%;-11.32%;11.30%;12.44%;-0.18%;-13.95%;-9.45%;-7.15%;-12.21%;4.65%;-5.82%;-34.83%
2022;7.54%;-3.89%;-8.05%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-3.42%
