;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-13.17%;13.21%;2.16%;-8.88%;-2.57%;30.06%;-14.09%;17.68%;-4.90%;-3.36%;-6.40%;-3.42%;5.39%
2001;19.07%;0.73%;-14.46%;13.69%;11.98%;-9.70%;0.37%;1.48%;-6.73%;1.17%;-4.62%;3.33%;17.76%
2002;-4.20%;12.65%;4.62%;-4.90%;-0.73%;-10.40%;-15.37%;6.43%;-16.02%;19.86%;-0.43%;5.22%;-2.95%
2003;2.39%;-10.15%;8.69%;7.52%;5.83%;-3.41%;10.69%;7.71%;-0.25%;3.87%;6.16%;14.23%;54.07%
2004;2.47%;4.74%;4.27%;-12.63%;-3.91%;7.70%;1.02%;4.99%;14.44%;-0.42%;-0.59%;4.57%;28.76%
2005;-3.96%;19.21%;-7.26%;-3.60%;6.40%;6.71%;1.57%;19.29%;9.69%;-9.65%;6.33%;8.64%;52.16%
2006;26.31%;-4.85%;-3.53%;8.99%;-5.69%;-1.38%;4.88%;-4.43%;-5.89%;6.29%;6.26%;8.71%;34.97%
2007;-4.15%;-8.51%;7.79%;-0.70%;1.99%;12.00%;2.15%;1.15%;15.42%;18.40%;3.71%;21.60%;71.61%
2008;-8.35%;1.31%;-9.16%;14.67%;16.11%;-5.69%;-22.31%;-2.79%;0.57%;-33.59%;-13.94%;15.89%;-41.96%
2009;9.59%;5.47%;8.14%;4.70%;16.62%;-5.81%;-2.07%;-0.29%;11.54%;0.11%;10.73%;-5.44%;55.16%
2010;-6.87%;1.29%;2.25%;-6.95%;-9.20%;-9.26%;3.69%;-5.85%;4.72%;-5.28%;-4.87%;10.98%;-23.91%
2011;-0.73%;5.50%;-0.73%;-9.31%;-5.07%;-1.54%;-0.93%;-11.49%;-8.17%;12.98%;2.18%;-2.54%;-18.52%
2012;14.33%;-1.06%;-3.46%;-8.82%;-10.15%;-4.60%;6.85%;6.46%;7.76%;-7.02%;-10.29%;4.61%;-3.86%
2013;-7.38%;-8.13%;10.90%;11.13%;-0.15%;-19.39%;0.74%;4.30%;8.06%;10.51%;-5.77%;-10.67%;-5.51%
2014;-13.93%;-7.55%;16.11%;11.90%;0.79%;3.59%;10.47%;22.30%;-22.56%;-15.53%;-15.97%;-21.88%;-32.02%
2015;-17.25%;15.06%;1.15%;35.20%;-5.59%;2.92%;-17.34%;-12.39%;-21.22%;6.49%;-0.52%;-12.65%;-23.12%
2016;-27.76%;6.20%;61.67%;23.10%;-21.41%;17.16%;26.01%;8.26%;5.60%;30.36%;-9.55%;-7.06%;99.83%
2017;1.01%;1.07%;-4.55%;-3.59%;-7.23%;-4.55%;7.44%;2.71%;12.09%;9.61%;-8.29%;4.68%;14.44%
2018;22.36%;8.93%;-0.23%;7.29%;-17.21%;-9.43%;14.72%;-2.09%;9.50%;30.96%;-7.45%;-7.86%;52.06%
2019;12.79%;5.79%;3.70%;-3.32%;-5.40%;7.28%;-4.85%;-1.46%;8.04%;10.31%;-3.44%;4.97%;35.98%
2020;-5.73%;-10.93%;-44.79%;29.03%;12.69%;5.95%;3.02%;-1.40%;-10.42%;-3.42%;31.47%;13.82%;17.90%
2021;-5.82%;-16.67%;8.36%;1.31%;13.76%;9.53%;-8.56%;7.06%;0.15%;-0.29%;8.40%;8.60%;30.79%
2022;13.71%;5.10%;-1.62%;-1.32%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;16.35%
