;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-2.46%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-2.46%
2001;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2002;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2003;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2004;0.00%;0.00%;0.00%;3.64%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;3.64%
2005;0.00%;0.00%;-16.67%;0.00%;36.84%;0.00%;0.00%;0.00%;0.00%;0.00%;6.15%;-5.80%;21.41%
2006;29.23%;7.14%;11.11%;0.00%;-10.00%;5.56%;-3.68%;-9.84%;-3.64%;12.58%;45.25%;0.00%;84.81%
2007;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;11.54%;3.45%;3.33%;19.35%;-16.22%;19.35%;40.14%
2008;-8.05%;-3.00%;-3.33%;5.67%;-4.66%;1.61%;-12.90%;12.96%;-1.64%;-3.33%;-1.72%;10.53%;-5.16%
2009;0.32%;-2.56%;-2.89%;-6.35%;10.00%;12.01%;-5.80%;6.15%;-0.06%;-0.69%;-1.52%;1.54%;10.99%
2010;-4.55%;7.94%;10.39%;0.28%;-4.47%;-0.58%;0.35%;-2.94%;6.06%;-7.80%;2.75%;16.54%;25.12%
2011;-3.76%;1.10%;6.97%;-1.45%;2.77%;7.69%;-0.33%;1.57%;-2.46%;1.57%;5.83%;11.63%;30.85%
2012;0.00%;2.08%;-2.04%;4.45%;-1.00%;9.26%;-4.70%;-4.97%;-6.25%;-2.22%;-4.55%;-1.19%;-10.06%
2013;-3.61%;-2.50%;-4.49%;7.17%;-0.33%;-0.08%;-18.91%;9.37%;-1.43%;-4.35%;-0.00%;-6.09%;-26.63%
2014;2.00%;-6.45%;-13.97%;-4.65%;8.45%;-0.04%;-0.97%;-1.33%;0.20%;1.78%;-0.00%;-0.97%;-16.38%
2015;0.44%;-0.08%;-1.69%;4.17%;2.35%;2.37%;-1.14%;-0.38%;0.39%;0.81%;0.00%;-0.99%;6.25%
2016;-1.93%;-0.79%;0.33%;-0.40%;0.00%;0.00%;-2.78%;-2.04%;0.00%;0.00%;0.00%;2.22%;-5.12%
2017;2.19%;-4.45%;1.10%;0.00%;4.13%;-3.92%;-3.95%;2.38%;6.28%;8.97%;-0.60%;-3.43%;9.12%
2018;0.42%;2.08%;0.00%;2.04%;0.00%;-0.40%;1.97%;2.01%;0.00%;4.33%;0.75%;-0.37%;13.74%
2019;4.67%;17.76%;-1.90%;8.54%;1.61%;4.92%;6.33%;7.25%;4.08%;1.27%;-1.28%;3.77%;55.78%
2020;11.49%;-0.45%;-11.07%;0.13%;2.05%;5.53%;2.38%;-1.16%;-2.75%;-2.25%;0.74%;9.21%;14.46%
2021;-5.59%;0.02%;-2.46%;-2.26%;4.36%;-0.25%;9.61%;-1.07%;-16.41%;1.60%;-2.82%;1.68%;-7.82%
