;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;0.00%;0.00%;0.00%;0.00%;-20.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-10.00%
2001;25.00%;0.00%;0.00%;0.00%;20.00%;-0.00%;16.67%;0.00%;0.00%;14.29%;12.50%;-11.11%;102.94%
2002;0.00%;12.50%;11.11%;0.00%;0.00%;-10.00%;22.22%;36.36%;6.67%;25.00%;-15.00%;17.65%;114.88%
2003;-15.00%;0.00%;-17.65%;-7.14%;0.00%;7.69%;-14.29%;16.67%;-7.14%;-7.69%;0.00%;16.67%;-22.18%
2004;0.00%;0.00%;14.29%;-6.25%;-1.33%;-5.41%;-7.14%;6.15%;2.17%;0.71%;-7.04%;1.52%;3.26%
2005;-5.97%;4.76%;3.79%;-6.57%;-11.72%;-2.65%;-10.91%;-8.16%;8.89%;18.37%;35.34%;-5.10%;17.35%
2006;6.04%;31.65%;46.63%;16.72%;-12.08%;5.43%;-5.45%;-5.13%;6.08%;10.19%;6.07%;11.17%;109.84%
2007;40.93%;26.43%;18.29%;-0.70%;12.41%;3.12%;6.57%;5.21%;27.48%;4.31%;-19.38%;-0.84%;118.44%
2008;-20.34%;-3.83%;-18.69%;14.15%;22.77%;-16.50%;-16.28%;-9.44%;-28.83%;-26.08%;11.08%;-2.10%;-98.73%
2009;0.80%;-2.93%;6.03%;35.40%;3.44%;-0.55%;27.27%;8.60%;3.76%;-10.22%;-9.65%;1.12%;62.37%
2010;-5.36%;-2.17%;-2.04%;-0.17%;-24.54%;15.47%;5.27%;-10.60%;0.00%;-2.80%;-9.48%;2.76%;-32.97%
2011;-1.71%;4.22%;-0.24%;-2.39%;-9.85%;1.49%;-0.90%;-15.81%;-11.39%;-5.03%;-8.16%;-0.68%;-41.55%
2012;19.18%;19.54%;3.37%;-0.00%;-6.98%;15.00%;12.61%;4.67%;2.27%;22.59%;-2.54%;-9.09%;79.22%
2013;-2.07%;4.58%;0.67%;-10.46%;-3.02%;-2.72%;-4.80%;-3.78%;-7.42%;1.89%;9.72%;-3.80%;-16.49%
2014;-14.91%;-10.31%;-13.22%;-31.13%;20.19%;-26.40%;-26.09%;-19.12%;-10.91%;-22.45%;2.63%;20.51%;-135.94%
2015;-32.69%;-3.74%;-7.46%;-27.42%;-19.56%;-8.29%;-25.90%;-4.07%;2.54%;-5.79%;-7.02%;6.60%;-139.55%
2016;17.70%;4.51%;27.34%;-0.56%;-5.11%;-6.59%;26.92%;6.57%;-17.06%;-2.29%;-2.92%;8.43%;65.60%
2017;0.56%;-3.87%;4.02%;4.42%;-7.94%;-1.15%;60.47%;-16.67%;10.43%;-1.57%;-10.80%;-3.59%;38.20%
2018;-5.12%;25.00%;-14.12%;-5.48%;1.93%;0.00%;-2.84%;14.15%;58.97%;10.48%;-0.00%;-1.46%;119.14%
2019;20.74%;-14.11%;-7.86%;-13.44%;2.99%;-1.45%;-3.53%;10.06%;-6.93%;-0.30%;44.48%;23.76%;87.75%
2020;-0.00%;-28.21%;-13.95%;5.68%;12.02%;44.98%;-6.77%;8.61%;22.86%;-4.68%;90.31%;8.16%;132.71%
2021;11.74%;9.64%;17.75%;15.16%;-0.97%;-7.25%;10.57%;-14.03%;-5.29%;-4.32%;9.23%;10.83%;59.87%
2022;-11.19%;2.24%;15.41%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;6.97%
