;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;0.00%;0.00%;0.00%;0.00%;-1.02%;0.00%;0.00%;1.03%;0.00%;4.31%;-0.22%;0.00%;4.10%
2001;0.00%;0.00%;0.98%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-2.91%;0.00%;-1.70%;-3.63%
2002;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;1.75%;0.00%;0.00%;13.39%
2003;0.00%;0.00%;0.00%;-1.60%;-0.43%;0.00%;0.00%;0.00%;0.00%;3.06%;2.97%;0.00%;4.01%
2004;0.00%;0.00%;0.00%;0.00%;-2.88%;0.00%;0.00%;0.00%;14.91%;6.86%;0.00%;0.00%;18.88%
2005;0.00%;0.00%;0.00%;0.00%;0.00%;23.56%;0.00%;0.00%;0.00%;0.00%;30.51%;0.00%;54.07%
2006;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2007;0.00%;-49.99%;-0.02%;0.00%;0.00%;0.00%;0.00%;0.00%;-99.82%;75.80%;0.00%;-99.93%;85107.04%
2008;12.25%;-6.21%;-3.04%;0.00%;13.45%;0.00%;-8.81%;-19.30%;0.00%;-21.52%;71.26%;-13.84%;30.28%
2009;22.61%;0.00%;0.34%;3.45%;42.42%;-36.17%;-6.63%;-0.04%;18.64%;0.00%;0.00%;0.00%;44.11%
2010;2.35%;1.49%;5.88%;5.56%;-7.84%;21.36%;0.00%;-29.41%;24.14%;44.44%;-26.98%;-5.19%;28.91%
2011;22.26%;-6.98%;2.53%;-14.66%;4.10%;6.85%;-6.41%;30.92%;0.00%;-18.25%;0.00%;-28.19%;-12.67%
2012;13.53%;-7.40%;-1.10%;1.01%;0.00%;0.00%;4.00%;-3.85%;0.00%;0.00%;0.00%;13.40%;22.62%
2013;-9.09%;0.00%;0.00%;-1.03%;7.29%;-2.91%;0.10%;-3.10%;4.64%;27.26%;-3.92%;0.00%;18.06%
2014;-4.17%;0.00%;-9.57%;7.69%;1.79%;0.00%;0.00%;-8.60%;0.00%;0.00%;-3.36%;-16.58%;-32.40%
2015;0.00%;0.00%;7.14%;-0.11%;0.00%;0.00%;-11.01%;0.00%;0.00%;0.00%;0.00%;0.00%;-3.97%
2016;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-12.75%;0.00%;-14.04%;0.00%;0.00%;-26.79%
2017;-5.00%;-5.26%;-7.41%;0.00%;-0.00%;-2.00%;22.45%;-0.00%;-16.50%;29.74%;7.69%;57.14%;89.85%
2018;-18.18%;5.56%;2.11%;0.00%;-7.22%;0.00%;0.00%;0.00%;-28.11%;0.46%;4.62%;0.00%;-39.02%
2019;-11.76%;0.00%;0.00%;0.00%;-8.33%;9.09%;-8.33%;67.27%;4.35%;-6.25%;-11.11%;12.50%;80.26%
2020;42.78%;-29.96%;0.00%;-17.89%;30.99%;42.56%;-20.29%;1.91%;-20.61%;23.60%;-3.36%;8.56%;125.36%
2021;3.90%;-8.26%;-4.73%;2.48%;-6.89%;1.50%;-9.36%;-7.07%;-14.04%;-4.08%;-0.71%;2.71%;-36.42%
2022;-2.64%;1.43%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-0.92%
