;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2021;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-11.75%;-11.22%;-30.14%;-40.62%;-6.74%;-106.08%
2022;28.11%;-20.38%;-35.84%;8.83%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-22.06%
