;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;6.61%;0.00%;0.00%;0.00%;0.00%;0.00%;6.53%
2001;0.00%;0.00%;-32.35%;0.43%;0.00%;0.00%;0.00%;-0.87%;0.00%;0.00%;0.00%;0.00%;-35.94%
2002;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2003;0.00%;0.00%;0.00%;0.00%;-4.37%;0.00%;0.00%;0.00%;-0.46%;0.00%;0.00%;0.00%;-4.82%
2004;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-88.99%;125.00%;7.56%
2005;-12.96%;-44.68%;15.38%;-36.67%;-10.53%;11.76%;-10.53%;17.65%;-0.00%;0.00%;-10.00%;5.56%;-40.98%
2006;121.05%;-2.38%;0.00%;0.00%;0.00%;0.00%;-14.63%;11.43%;15.38%;0.00%;0.00%;-13.33%;115.22%
2007;3002.56%;-66.94%;-12.50%;11.43%;-6.41%;-35.34%;-53.39%;-18.18%;18.89%;-19.63%;-26.74%;14.29%;315.23%
2008;-4.17%;-2.90%;-11.94%;-16.95%;2.04%;-18.00%;-21.95%;-15.63%;-33.33%;-11.11%;0.00%;18.75%;-61.48%
2009;10.53%;-4.76%;10.00%;4.55%;39.13%;3.12%;3.03%;-2.94%;0.00%;6.06%;-0.00%;-0.00%;99.05%
2010;77.14%;-0.00%;20.97%;-18.67%;-29.51%;4.65%;-6.67%;-14.29%;-5.56%;-2.94%;-6.06%;3.23%;34.24%
2011;-3.13%;-9.68%;-14.29%;4.17%;-20.00%;-15.00%;29.41%;-4.55%;-4.76%;-5.00%;-5.26%;0.00%;-14.80%
2012;-5.56%;5.88%;-5.56%;-5.88%;-25.00%;-16.67%;20.00%;-16.67%;0.00%;-10.00%;0.00%;0.00%;-40.76%
2013;0.00%;0.00%;-33.33%;-16.67%;-20.00%;0.00%;25.00%;40.00%;-0.00%;14.29%;106.75%;9.09%;267.22%
2014;41.67%;-11.76%;-6.67%;-7.14%;7.69%;-14.29%;-41.67%;-0.00%;-28.57%;0.00%;0.00%;0.00%;53.77%
2015;-20.00%;0.00%;0.00%;0.00%;50.00%;-16.67%;0.00%;40.00%;28.57%;66.67%;6.67%;68.75%;426.34%
2016;-18.52%;-13.64%;15.79%;9.09%;-4.17%;-45.22%;11.64%;16.59%;17.48%;-3.81%;4.32%;3.45%;25.62%
2017;22.33%;26.70%;9.89%;-28.57%;7.12%;-24.55%;-6.10%;0.00%;4.69%;-5.17%;25.45%;-0.87%;38.26%
2018;-9.94%;-6.49%;-9.37%;3.83%;-18.45%;1.36%;2.23%;6.11%;3.29%;7.17%;-2.97%;-5.36%;-5.90%
2019;4.45%;-8.53%;-15.25%;-11.50%;-10.17%;7.55%;4.68%;-18.99%;18.62%;-7.56%;-2.52%;7.74%;-27.47%
2020;5.99%;-6.21%;-25.90%;8.94%;20.15%;20.50%;52.06%;-5.08%;29.29%;-10.22%;-7.38%;6.98%;101.44%
2021;5.90%;13.49%;128.42%;5.85%;-7.62%;-9.20%;-23.29%;-8.92%;-8.29%;-18.69%;-21.97%;-2.91%;62.53%
2022;9.67%;-9.42%;12.42%;-11.34%;5.97%;-2.97%;-0.77%;0.00%;0.00%;0.00%;0.00%;0.00%;11.34%
