;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;0.00%;0.00%;-34.62%;0.00%;0.00%;-4.71%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-40.55%
2001;0.00%;85.19%;0.00%;0.00%;0.00%;0.00%;1.00%;-7.59%;0.00%;0.00%;0.00%;0.00%;68.17%
2002;0.00%;0.00%;0.00%;-10.71%;0.00%;-4.00%;0.00%;-37.50%;-13.33%;15.38%;0.00%;0.00%;-41.58%
2003;0.00%;0.00%;0.00%;0.00%;-33.33%;50.00%;0.00%;0.00%;-6.67%;0.00%;0.00%;7.14%;17.14%
2004;-20.00%;-6.67%;0.89%;-7.08%;0.00%;-27.62%;0.00%;0.00%;19.74%;9.89%;0.00%;10.00%;-18.84%
2005;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-13.64%;0.00%;0.00%;0.00%;0.00%;-13.64%
2006;0.00%;0.00%;115.79%;9.76%;0.00%;-11.11%;0.00%;5.00%;0.00%;0.00%;42.86%;0.00%;138.04%
2007;63.33%;0.00%;16.33%;5.26%;0.00%;1.33%;0.00%;31.58%;-3.75%;1.25%;-0.46%;39.18%;149.64%
2008;-14.83%;8.72%;-2.00%;-0.43%;-3.89%;-1.90%;-6.54%;-18.59%;-28.57%;-55.56%;17.19%;15.21%;-81.84%
2009;33.33%;-10.00%;-0.00%;22.22%;36.36%;0.17%;33.08%;-2.73%;-3.08%;14.06%;-4.65%;3.17%;117.87%
2010;0.00%;-15.82%;-1.71%;0.00%;1.30%;-8.20%;-12.85%;-10.71%;-4.80%;0.00%;-3.45%;-0.04%;-52.00%
2011;28.86%;0.00%;0.00%;0.00%;0.00%;-0.30%;0.00%;-15.25%;-20.03%;0.00%;5.00%;-4.76%;-9.86%
2012;4.95%;0.00%;-6.15%;6.60%;0.00%;-23.81%;31.19%;-16.63%;0.00%;-13.71%;5.96%;0.00%;-8.72%
2013;3.12%;-3.03%;3.12%;21.15%;14.07%;0.00%;-14.96%;-11.76%;0.00%;6.47%;-0.25%;0.50%;27.00%
2014;-0.06%;0.00%;-12.50%;20.71%;0.00%;-9.41%;0.00%;-0.07%;0.00%;0.00%;0.00%;0.00%;-0.96%
2015;-0.07%;0.00%;0.00%;-7.72%;2.76%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-5.02%
2016;30.34%;-0.05%;0.05%;0.00%;5.24%;11.61%;0.00%;12.66%;0.00%;39.94%;0.00%;-17.43%;84.94%
2017;3.84%;-24.99%;45.71%;0.00%;-8.54%;0.00%;6.67%;-12.50%;-3.57%;-0.04%;-7.37%;0.00%;-4.90%
2018;4.80%;0.00%;1.15%;-5.66%;0.78%;-0.04%;0.00%;11.96%;0.04%;0.00%;0.00%;0.00%;13.93%
2019;0.00%;0.00%;42.86%;-33.45%;18.62%;14.80%;1.12%;32.78%;-14.25%;15.39%;10.99%;3.60%;102.46%
2020;34.20%;-1.23%;-24.48%;18.48%;16.81%;-12.10%;19.50%;4.64%;35.37%;-0.54%;33.68%;1.63%;128.78%
2021;4.72%;2.28%;38.18%;8.11%;15.43%;-5.45%;-4.35%;-0.58%;0.58%;-261.02%;-17.00%;-3.98%;-279.08%
2022;0.38%;-6.56%;1.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-4.54%
