;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;4.90%;12.15%;5.83%;9.45%;-13.67%;-0.00%;-11.67%;11.32%;-15.25%;0.00%;0.00%;-5.00%;-1.55%
2001;-3.16%;2.17%;-8.51%;10.47%;-15.79%;0.00%;11.25%;-1.12%;-14.77%;-6.67%;100.00%;-7.14%;45.70%
2002;0.00%;0.00%;0.00%;2.31%;0.75%;-6.72%;-5.60%;-2.54%;13.04%;-3.08%;-11.90%;0.00%;-12.32%
2003;8.11%;-4.17%;2.61%;11.02%;-2.29%;14.84%;7.48%;1.27%;13.13%;29.83%;-14.89%;1.00%;73.19%
2004;7.43%;-3.23%;2.38%;0.00%;-9.30%;30.77%;-7.84%;4.26%;-1.63%;-0.41%;0.42%;0.00%;24.25%
2005;0.83%;-2.06%;-0.42%;9.70%;-15.38%;5.00%;12.12%;-3.47%;-7.20%;3.45%;4.17%;6.80%;12.60%
2006;-0.37%;12.78%;1.67%;4.92%;6.25%;-4.41%;-0.92%;-2.17%;14.29%;-8.33%;8.79%;7.24%;42.98%
2007;1.30%;2.56%;36.25%;13.76%;25.81%;17.95%;-13.04%;6.25%;3.76%;0.91%;16.52%;-10.32%;106.91%
2008;-11.05%;-2.44%;-0.50%;-21.38%;-20.16%;-19.64%;8.48%;-19.36%;-10.43%;-33.33%;20.39%;-4.44%;-113.35%
2009;14.35%;-4.00%;5.86%;25.46%;2.35%;6.03%;2.98%;0.41%;15.95%;1.40%;-2.76%;-0.71%;72.19%
2010;5.71%;-0.00%;-5.68%;-2.65%;-2.23%;-1.77%;2.32%;1.79%;5.28%;3.82%;1.15%;-3.18%;6.73%
2011;5.31%;-1.35%;1.60%;0.90%;-7.35%;-0.24%;-5.78%;-0.95%;6.58%;-8.64%;-0.00%;-0.00%;-4.60%
2012;11.94%;3.47%;3.11%;-3.71%;-0.48%;-0.73%;-0.73%;9.83%;4.03%;3.23%;7.71%;2.51%;41.14%
2013;4.33%;3.33%;-0.72%;8.30%;0.00%;-21.00%;17.51%;-8.79%;0.99%;-2.35%;-19.44%;-1.99%;-17.32%
2014;-6.85%;9.54%;-6.72%;-1.60%;4.07%;-1.04%;1.05%;-3.39%;1.08%;-0.53%;-2.41%;-4.12%;-2.29%
2015;-0.29%;2.01%;-1.97%;-1.72%;-7.60%;0.32%;-16.72%;-3.79%;19.69%;-7.24%;9.93%;-14.84%;-20.15%
2016;-18.53%;12.00%;12.05%;-4.38%;3.33%;14.92%;16.14%;8.76%;0.00%;11.11%;-5.00%;-2.89%;56.41%
2017;-5.15%;0.00%;8.57%;0.00%;5.26%;-2.50%;-12.05%;2.04%;-3.43%;-2.37%;-1.21%;-0.31%;-10.05%
2018;1.97%;4.57%;20.41%;8.72%;-8.02%;0.00%;9.20%;-8.18%;1.94%;-1.43%;-0.24%;3.86%;35.52%
2019;2.76%;13.64%;-1.20%;-5.47%;2.78%;42.29%;-13.76%;-9.00%;27.43%;-6.44%;-5.48%;2.48%;110.77%
2020;-1.23%;-7.40%;-18.12%;12.58%;-11.18%;11.71%;0.97%;9.62%;2.11%;-7.22%;2.04%;-0.91%;21.74%
2021;31.32%;-21.62%;-6.23%;4.17%;-0.36%;6.03%;-7.76%;-0.37%;-0.75%;-2.84%;-4.67%;-3.67%;-7.99%
2022;9.21%;-7.80%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;1.18%
