;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2006;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;2.17%;2.69%
2007;1.06%;-7.41%;-4.50%;-0.48%;9.09%;9.87%;15.77%;-12.93%;3.76%;0.34%;6.12%;25.45%;48.59%
2008;-5.86%;-4.40%;-0.95%;-0.51%;6.57%;0.65%;-10.77%;-21.03%;-42.36%;-38.26%;-23.31%;5.60%;-143.45%
2009;2.27%;3.70%;-17.86%;30.78%;3.59%;36.71%;16.43%;11.29%;33.12%;2.89%;-2.33%;27.30%;140.53%
2010;-4.68%;16.07%;-1.15%;-12.45%;-1.33%;3.51%;18.36%;6.62%;5.00%;21.51%;7.43%;-1.89%;57.41%
2011;-7.44%;4.16%;2.13%;10.94%;-6.02%;-4.04%;-16.84%;10.60%;-13.73%;9.45%;-18.15%;-3.74%;-32.57%
2012;23.69%;8.49%;6.19%;-11.20%;12.68%;-8.97%;8.96%;-3.01%;3.08%;-4.36%;11.69%;-3.03%;43.05%
2013;-6.35%;1.13%;-2.29%;16.86%;-8.20%;-3.21%;2.10%;-17.69%;14.46%;-9.88%;1.98%;-9.75%;-22.09%
2014;-12.74%;-4.44%;7.14%;-13.57%;-9.54%;-0.40%;-3.00%;13.40%;-0.82%;-22.09%;9.41%;-30.11%;-72.30%
2015;-12.15%;6.13%;-15.02%;9.90%;-4.92%;-3.35%;-7.69%;-33.54%;-10.66%;-26.32%;-1.43%;9.18%;-90.79%
2016;17.26%;-7.55%;6.94%;14.50%;-1.67%;34.92%;18.09%;-2.34%;-10.68%;-2.97%;-2.28%;1.04%;67.18%
2017;17.44%;20.09%;-18.00%;2.00%;-13.91%;11.11%;-0.45%;8.45%;49.05%;-20.20%;-7.61%;7.09%;49.70%
2018;3.04%;-6.42%;-9.28%;-3.89%;-30.00%;-14.59%;9.61%;-4.55%;-2.72%;32.52%;15.30%;44.62%;25.83%
2019;-4.75%;-4.49%;-15.65%;-3.51%;-13.46%;18.02%;41.00%;34.57%;-12.13%;-6.10%;11.98%;14.54%;56.58%
2020;-6.61%;-15.96%;-52.54%;9.86%;-3.59%;41.49%;-12.59%;2.15%;6.95%;-6.89%;2.33%;2.89%;-23.14%
2021;-8.03%;-23.36%;13.96%;-1.25%;7.34%;11.56%;-10.57%;0.95%;-36.30%;-10.29%;-4.92%;-3.88%;-56.77%
2022;31.39%;12.63%;4.85%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;48.23%
