;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2007;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2008;10.63%;-7.84%;2.13%;2.50%;0.00%;5.69%;4.23%;-7.38%;6.77%;-6.72%;-20.00%;38.50%;28.31%
2009;-9.57%;0.00%;-18.56%;0.25%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-27.81%
2010;0.00%;0.00%;34.47%;-4.18%;-4.55%;0.00%;0.00%;0.00%;7.55%;1.85%;1.81%;0.00%;36.91%
2011;1.68%;0.00%;0.00%;-7.31%;-21.15%;0.00%;-2.44%;2.64%;-20.00%;6.25%;0.00%;-10.00%;-46.98%
2012;0.04%;0.00%;45.10%;0.00%;0.00%;-43.02%;8.70%;4.23%;0.36%;0.00%;0.00%;0.00%;10.22%
2013;6.82%;5.26%;1.67%;0.33%;0.00%;3.27%;0.00%;3.30%;5.38%;0.00%;0.00%;0.00%;25.91%
2014;16.98%;-0.26%;0.00%;0.00%;0.00%;0.00%;2.12%;1.74%;1.30%;0.00%;0.00%;0.00%;21.51%
2015;1.28%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;2.04%;0.00%;0.00%;0.00%;0.00%;3.44%
2016;4.23%;0.00%;-21.05%;0.67%;8.28%;0.00%;0.00%;2.56%;7.03%;3.14%;0.00%;0.00%;5.19%
2017;4.81%;0.00%;0.00%;-2.77%;0.00%;0.00%;-14.25%;2.88%;0.66%;-0.33%;0.00%;0.00%;-9.00%
2018;5.51%;4.98%;10.76%;0.00%;-4.86%;-0.60%;0.00%;2.71%;0.00%;-3.32%;25.63%;0.00%;39.91%
2019;19.83%;0.00%;8.23%;0.00%;-5.60%;0.00%;0.21%;1.95%;12.26%;12.99%;0.00%;83.33%;151.26%
2020;-25.77%;0.00%;-38.19%;6.91%;17.87%;16.13%;6.25%;-0.68%;8.80%;-1.96%;-1.25%;1.27%;37.85%
2021;27.74%;-8.89%;-6.80%;4.71%;12.36%;-2.50%;1.03%;1.00%;1.42%;0.00%;2.50%;-5.76%;28.60%
2022;0.72%;-5.06%;2.89%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-1.22%
