;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2011;0.00%;19.83%;7.10%;-7.45%;-11.72%;-14.65%;6.17%;-7.27%;-3.01%;15.00%;-8.66%;1.54%;0.90%
2012;-13.70%;4.28%;-10.77%;-3.25%;-22.93%;-25.81%;22.92%;23.31%;8.91%;3.80%;5.81%;-1.28%;-13.74%
2013;4.34%;-8.91%;-3.85%;-4.84%;9.55%;-11.20%;6.67%;-1.52%;-2.06%;-4.99%;-5.35%;-4.77%;-25.82%
2014;-9.00%;-6.74%;-2.17%;7.73%;3.73%;1.12%;4.33%;2.13%;-3.13%;-3.01%;-11.21%;-10.00%;-24.06%
2015;-20.83%;18.25%;-2.37%;12.67%;6.06%;-12.08%;-6.06%;-1.57%;-2.24%;-2.61%;-0.50%;-1.69%;-6.64%
2016;-28.47%;0.48%;-2.63%;-0.00%;-7.11%;20.32%;33.99%;-8.51%;-16.82%;18.71%;0.00%;-3.44%;13.81%
2017;6.57%;2.64%;5.49%;6.06%;-8.96%;3.63%;21.33%;3.57%;4.38%;7.37%;-0.59%;27.98%;80.10%
2018;-6.51%;-6.97%;21.60%;28.80%;-4.54%;21.41%;9.32%;-24.60%;8.61%;-9.43%;-13.08%;-10.35%;12.94%
2019;28.88%;9.71%;15.73%;14.36%;-4.85%;0.24%;3.68%;-16.30%;0.00%;18.67%;4.79%;16.03%;91.82%
2020;1.88%;-18.47%;-31.15%;12.77%;10.62%;2.38%;6.00%;2.65%;-13.96%;-2.17%;9.29%;14.49%;7.89%
2021;-3.38%;13.45%;21.63%;-3.86%;2.69%;16.95%;-16.77%;-8.54%;0.66%;-7.39%;4.23%;-0.08%;23.89%
2022;14.65%;11.60%;21.79%;7.61%;6.06%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;64.47%
