;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2008;-4.27%;-3.35%;-3.85%;6.00%;16.60%;-4.21%;-5.74%;-12.19%;-16.73%;-26.96%;4.03%;4.52%;-44.40%
2009;-0.62%;-2.48%;2.55%;5.59%;5.29%;0.00%;0.00%;15.64%;0.00%;0.00%;0.00%;0.00%;27.63%
2010;1.28%;39.61%;-1.38%;-2.11%;-10.39%;-2.00%;14.71%;5.11%;-5.21%;6.23%;1.38%;-0.68%;45.94%
2011;8.42%;32.48%;-0.96%;-3.64%;2.02%;3.21%;11.96%;-0.21%;-4.71%;-0.00%;6.74%;-2.53%;52.32%
2012;20.62%;27.41%;4.65%;2.22%;-1.63%;8.43%;-1.91%;13.64%;-3.20%;3.90%;-0.23%;1.25%;73.18%
2013;14.74%;-11.76%;-13.33%;-5.33%;12.64%;-23.78%;2.96%;9.87%;-1.45%;1.62%;-3.04%;-1.19%;-18.28%
2014;-14.20%;-0.90%;-2.00%;10.02%;2.08%;-3.39%;5.14%;-0.17%;-14.16%;18.31%;8.84%;-9.38%;2.19%
2015;-10.97%;10.00%;-7.27%;-0.55%;-7.00%;-16.13%;13.92%;-3.57%;-3.70%;-3.85%;-4.53%;-6.42%;-35.35%
2016;-15.56%;16.73%;26.71%;10.23%;14.02%;8.61%;17.94%;27.55%;14.27%;14.35%;14.29%;-4.02%;140.30%
2017;35.02%;2.13%;-23.61%;-6.47%;1.65%;4.31%;0.25%;-1.51%;3.64%;0.28%;-2.21%;10.27%;21.90%
2018;-6.71%;-2.64%;4.84%;-1.35%;-16.59%;0.90%;-4.09%;2.41%;-2.12%;21.15%;3.67%;2.39%;0.35%
2019;30.33%;1.33%;1.61%;3.87%;-4.99%;8.65%;10.99%;9.92%;-6.00%;10.40%;1.87%;13.95%;80.42%
2020;-4.00%;-0.65%;-27.12%;3.53%;6.83%;18.05%;-1.90%;-12.71%;-3.78%;-6.48%;4.83%;2.20%;-15.64%
2021;-13.81%;-8.12%;11.62%;-3.62%;-4.69%;3.20%;-3.11%;-1.26%;-1.53%;-3.38%;2.15%;1.84%;-20.56%
2022;6.91%;-0.50%;2.76%;-4.60%;2.05%;-5.78%;-0.95%;0.00%;0.00%;0.00%;0.00%;0.00%;0.50%
