;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2008;-7.14%;7.69%;-3.43%;-17.90%;30.63%;2.31%;-7.51%;2.33%;-19.18%;-9.09%;-10.00%;0.00%;-15.14%
2009;11.11%;-15.00%;5.88%;5.56%;24.21%;0.00%;0.00%;1.78%;0.00%;0.00%;0.00%;0.00%;47.35%
2010;0.00%;37.22%;0.12%;-2.24%;0.48%;21.70%;-3.30%;9.83%;4.21%;0.51%;18.09%;-0.51%;87.36%
2011;2.65%;-4.17%;-4.35%;-5.23%;22.83%;-1.84%;3.12%;-4.24%;0.00%;0.63%;-17.55%;2.97%;-2.62%
2012;3.70%;0.00%;7.14%;14.96%;10.00%;-8.04%;0.00%;-6.67%;21.43%;-0.29%;0.00%;0.00%;41.61%
2013;-8.55%;0.00%;6.45%;21.02%;1.04%;-4.44%;0.71%;0.00%;14.36%;0.00%;5.41%;-2.70%;33.26%
2014;11.11%;-7.20%;5.17%;12.22%;7.31%;1.53%;9.38%;-2.86%;-6.86%;-0.05%;0.00%;0.55%;34.00%
2015;0.00%;0.00%;9.94%;0.12%;3.00%;-5.77%;-9.09%;-6.67%;-14.29%;-4.17%;-0.00%;2.61%;-22.46%
2016;0.00%;-2.54%;6.96%;33.42%;-0.81%;0.00%;6.09%;21.79%;-11.11%;6.25%;-2.94%;0.00%;54.70%
2017;0.00%;-0.00%;0.61%;5.74%;0.00%;10.06%;-8.57%;12.38%;0.00%;5.56%;0.00%;0.00%;26.68%
2018;-2.53%;-2.16%;0.00%;11.84%;-5.30%;-0.06%;17.08%;7.31%;4.59%;0.00%;10.87%;5.88%;47.43%
2019;-6.11%;32.15%;0.00%;-4.41%;-0.92%;0.00%;4.13%;-17.94%;-6.16%;6.23%;0.35%;-1.92%;5.75%
2020;0.04%;11.96%;-7.14%;4.49%;8.00%;2.96%;23.76%;-7.83%;-1.33%;4.76%;8.03%;11.94%;69.43%
2021;25.33%;-6.19%;24.74%;53.97%;50.19%;-5.00%;-21.05%;1.88%;-18.86%;3.87%;0.00%;0.00%;113.32%
2022;1.03%;9.03%;0.02%;-1.22%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;9.46%
