;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2011;0.00%;0.00%;0.00%;0.00%;-2.74%;1.56%;-15.38%;-6.55%;-8.64%;14.14%;-18.66%;-12.48%;-46.97%
2012;5.03%;18.26%;0.93%;-4.85%;-17.91%;0.75%;9.04%;10.24%;8.32%;-7.60%;-0.53%;8.00%;32.27%
2013;-1.23%;-15.50%;-9.66%;-21.83%;13.83%;-33.99%;-5.02%;12.33%;31.53%;25.83%;-11.58%;-10.12%;-31.62%
2014;5.30%;-10.63%;-7.95%;19.10%;7.11%;12.90%;-2.61%;0.56%;-15.78%;8.84%;-3.64%;-3.02%;12.27%
2015;-10.85%;-11.03%;-15.87%;0.92%;-14.91%;-17.52%;1.70%;-28.97%;-29.41%;-18.06%;-25.17%;99.89%;-91.08%
2016;-19.83%;39.22%;48.48%;9.50%;8.52%;10.76%;19.48%;31.52%;26.45%;20.86%;12.48%;2.09%;206.12%
2017;20.55%;62.60%;-14.90%;26.41%;12.66%;1.99%;43.31%;54.82%;4.52%;-14.10%;-10.87%;42.02%;206.14%
2018;5.41%;7.68%;7.53%;9.29%;1.60%;18.05%;3.34%;-1.52%;-5.96%;37.81%;-2.47%;9.99%;92.87%
2019;-0.78%;-3.13%;-0.35%;10.90%;2.48%;7.71%;24.91%;10.09%;2.07%;20.75%;0.87%;5.93%;83.57%
2020;17.07%;-9.46%;-22.82%;29.69%;29.48%;11.34%;12.77%;16.04%;-4.31%;10.45%;-5.08%;6.83%;100.62%
2021;1.28%;-4.31%;-16.29%;-1.04%;0.65%;4.91%;-2.53%;-11.46%;-21.38%;-24.62%;-27.84%;-7.44%;-107.61%
2022;-6.93%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-5.09%
