;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2006;0.00%;0.00%;0.00%;0.00%;0.00%;0.93%;5.52%;4.11%;-2.66%;18.95%;2.27%;-1.13%;28.50%
2007;20.18%;9.97%;8.84%;17.97%;-2.65%;15.63%;-4.87%;-9.71%;10.60%;9.92%;-13.80%;4.44%;63.03%
2008;-29.91%;8.39%;-12.36%;20.30%;8.12%;12.37%;-8.95%;-6.27%;-31.89%;-36.28%;-19.58%;-6.91%;-104.81%
2009;18.74%;-7.03%;-2.52%;29.31%;-5.20%;9.56%;7.19%;19.76%;-2.00%;-8.16%;-2.78%;12.00%;70.05%
2010;-4.08%;-0.53%;-6.95%;-7.47%;-18.14%;-8.65%;16.28%;-2.86%;-8.53%;15.76%;4.72%;-2.52%;-20.76%
2011;-7.48%;-2.94%;-3.79%;3.62%;-2.13%;-6.37%;-17.41%;-9.84%;0.22%;0.89%;-11.89%;-0.75%;-51.39%
2012;1.26%;30.60%;-1.90%;-11.84%;-3.96%;7.57%;-12.79%;8.80%;-2.47%;8.06%;14.07%;-1.31%;36.75%
2013;-0.19%;-2.09%;-1.55%;-3.74%;-2.86%;-12.63%;-10.84%;5.41%;11.28%;-7.37%;4.48%;2.38%;-14.72%
2014;9.30%;-14.04%;-14.11%;6.63%;13.51%;16.90%;0.81%;-1.01%;-2.24%;4.59%;9.78%;5.45%;37.14%
2015;-6.90%;0.00%;5.56%;-3.16%;15.94%;8.59%;-6.04%;-4.29%;4.00%;9.85%;9.24%;-1.28%;33.56%
2016;1.17%;-9.50%;2.84%;6.07%;-8.45%;6.39%;-13.89%;12.09%;-5.26%;1.31%;-5.33%;5.94%;-5.35%
2017;-6.32%;-4.45%;5.94%;1.82%;0.74%;-2.36%;-0.15%;0.76%;-12.18%;0.17%;9.74%;-10.12%;-14.76%
2018;7.11%;-5.34%;8.55%;-21.10%;-1.40%;1.21%;1.80%;-10.41%;-0.22%;10.77%;-0.40%;-7.97%;-14.86%
2019;2.81%;-1.47%;-5.56%;-11.76%;15.38%;7.78%;10.31%;-1.68%;12.55%;9.29%;6.03%;-8.31%;37.23%
2020;-2.23%;0.00%;-44.55%;13.49%;-12.40%;41.00%;-7.32%;28.67%;-22.98%;-15.72%;5.41%;11.54%;-9.32%
2021;-14.48%;-1.34%;38.96%;15.69%;-11.36%;8.99%;3.68%;-5.75%;10.41%;14.31%;-17.78%;1.56%;45.69%
2022;-7.16%;-5.32%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-11.47%
