;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2008;-10.14%;-8.06%;5.26%;-11.67%;13.21%;5.00%;-20.63%;-6.00%;-29.79%;-9.09%;-6.67%;3.57%;-67.17%
2009;10.34%;-12.50%;-10.71%;-4.00%;8.33%;0.00%;0.00%;19.23%;0.00%;0.00%;0.00%;0.00%;21.84%
2010;0.00%;54.84%;-10.42%;-4.65%;-14.63%;28.57%;-13.33%;-2.56%;52.63%;-3.45%;-5.36%;-13.21%;101.30%
2011;-10.87%;-2.44%;-10.00%;52.78%;14.55%;-3.17%;-8.20%;-3.57%;-7.41%;-2.00%;-8.16%;-17.78%;64.95%
2012;8.11%;7.50%;-4.65%;-9.76%;-2.70%;-13.89%;-9.68%;0.00%;10.71%;-16.13%;-3.85%;0.00%;-20.83%
2013;16.00%;-10.34%;0.00%;-19.23%;-14.29%;16.67%;-19.05%;-11.76%;-13.33%;-7.69%;33.33%;-6.25%;-25.03%
2014;-20.00%;-8.33%;27.27%;-14.29%;-8.33%;145.45%;11.11%;-20.00%;-4.17%;17.39%;-7.41%;-20.00%;171.35%
2015;40.00%;3.57%;-20.69%;-4.35%;31.82%;-20.69%;-13.04%;-15.00%;11.76%;-5.26%;-5.56%;5.88%;35.56%
2016;-11.11%;56.25%;-12.00%;-4.55%;-19.05%;2.35%;37.93%;-8.75%;-8.68%;-5.00%;40.53%;-16.10%;74.51%
2017;83.04%;-26.83%;-0.00%;-10.00%;9.26%;-2.03%;-12.46%;4.74%;4.15%;-2.17%;-5.56%;-9.41%;40.71%
2018;3.90%;-8.33%;-16.36%;15.76%;-0.94%;-1.90%;-18.36%;18.34%;0.00%;5.00%;-1.43%;-14.98%;-11.56%
2019;30.68%;45.65%;-31.34%;3.91%;-5.86%;0.00%;8.89%;53.06%;21.33%;-9.67%;-4.87%;-8.18%;121.76%
2020;89.14%;-7.36%;-18.76%;-19.77%;4.88%;167.44%;-20.00%;5.43%;-0.41%;-2.69%;2.13%;1.87%;319.51%
2021;-0.20%;-4.10%;3.95%;-3.70%;3.95%;0.51%;-6.23%;-1.74%;-1.88%;-0.56%;0.00%;-7.39%;-11.36%
2022;-17.30%;-0.30%;0.45%;-13.33%;2.56%;-32.33%;-10.10%;0.00%;0.00%;0.00%;0.00%;0.00%;-73.40%
