;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2021;0.00%;0.00%;0.00%;0.00%;8.99%;32.75%;-29.76%;-8.58%;-33.14%;-29.56%;-52.55%;42.26%;-96.75%
2022;-9.23%;-7.11%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-16.07%
