;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;7.14%;-13.33%;7.69%;-7.14%;-7.69%;33.33%;-6.25%;84.45%;-2.40%;-8.20%;-12.50%;20.41%;107.93%
2001;1.69%;-14.17%;-0.97%;-9.80%;-10.87%;6.10%;-6.90%;-20.99%;-18.75%;26.92%;15.15%;3.95%;-25.04%
2002;-8.86%;11.11%;-6.25%;-9.33%;-5.88%;-15.63%;-9.26%;2.04%;-12.00%;9.09%;4.17%;16.00%;-20.56%
2003;5.17%;8.20%;-3.03%;0.00%;1.56%;-3.08%;15.87%;4.11%;1.32%;14.29%;0.00%;43.18%;84.24%
2004;-5.56%;8.40%;6.98%;-21.74%;7.41%;-5.17%;7.29%;26.59%;11.78%;-18.56%;18.82%;8.29%;40.44%
2005;2.69%;14.64%;-1.12%;-23.22%;3.58%;-0.62%;13.04%;8.15%;26.52%;-5.24%;1.69%;-1.17%;37.31%
2006;26.31%;-4.94%;2.53%;14.04%;-10.26%;-2.69%;4.13%;-0.73%;-3.67%;14.63%;9.66%;10.99%;58.91%
2007;12.08%;5.83%;1.17%;12.21%;6.65%;1.08%;7.78%;5.06%;24.70%;2.71%;-3.18%;-7.50%;71.08%
2008;-20.59%;16.40%;7.61%;4.86%;1.57%;-13.09%;-18.55%;-8.68%;-18.10%;-26.59%;-2.04%;-0.10%;-65.32%
2009;22.05%;-4.31%;-2.68%;22.29%;8.29%;-11.33%;9.96%;3.91%;11.45%;11.81%;7.70%;-0.44%;82.66%
2010;0.75%;1.62%;0.00%;0.00%;1.36%;-16.88%;12.60%;-0.87%;10.66%;7.58%;-2.60%;2.17%;16.77%
2011;5.54%;-5.56%;-2.76%;-1.02%;-0.49%;-2.22%;0.73%;-11.38%;-6.39%;7.86%;-7.10%;-4.40%;-23.88%
2012;10.98%;2.96%;-3.73%;2.37%;-9.57%;4.37%;-6.71%;-14.38%;6.96%;4.26%;-0.37%;15.19%;12.04%
2013;-5.91%;-5.96%;-8.95%;-1.11%;-13.39%;-8.84%;11.39%;10.13%;-0.28%;8.37%;-4.24%;-1.30%;-18.35%
2014;-11.08%;-4.44%;-7.65%;-0.18%;-3.33%;8.87%;13.58%;-10.83%;-12.63%;-11.10%;-0.04%;-6.60%;-44.18%
2015;-16.55%;12.39%;-19.92%;17.99%;-5.42%;-7.22%;-6.65%;-4.68%;-12.49%;0.61%;-31.69%;-6.20%;-80.55%
2016;-33.47%;21.39%;52.61%;37.72%;-17.71%;26.97%;22.03%;-4.81%;-5.06%;32.99%;15.18%;0.21%;131.01%
2017;40.07%;12.74%;-6.65%;-6.78%;-3.68%;7.74%;12.04%;16.46%;-10.34%;-0.41%;5.46%;22.42%;86.50%
2018;8.95%;9.20%;-7.84%;17.61%;-12.40%;-6.16%;11.46%;-4.63%;19.31%;-6.77%;-8.04%;-0.28%;20.88%
2019;-9.15%;2.45%;10.69%;-0.00%;-1.69%;7.00%;-3.74%;-10.09%;11.01%;1.43%;6.84%;14.57%;32.07%
2020;-3.32%;-9.78%;-12.67%;2.40%;18.05%;3.57%;17.91%;2.18%;2.05%;4.12%;30.33%;9.66%;69.23%
2021;-1.88%;0.56%;8.67%;8.84%;0.28%;4.38%;2.08%;-14.62%;-6.51%;-6.91%;2.24%;9.63%;10.25%
