;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;810.00%
2001;0.00%;1100.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;1100.00%
2002;0.00%;0.00%;-16.67%;0.00%;110.00%;0.00%;0.00%;0.00%;-28.57%;0.00%;-20.00%;66.67%;111.43%
2003;0.00%;0.00%;-90.00%;50.00%;0.00%;33.33%;0.00%;0.00%;175.00%;-9.09%;0.00%;0.00%;611.82%
2004;0.00%;310.00%;0.00%;-60.98%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;6.25%;-5.88%;613.62%
2005;6.25%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;123.53%;0.00%;-52.63%;0.00%;0.00%;73.31%
2006;0.00%;0.00%;-5.56%;0.00%;0.00%;0.00%;0.00%;94.12%;3.03%;0.00%;-44.12%;15.79%;68.05%
2007;1713.64%;-62.41%;20.00%;11.11%;7.50%;137.21%;-20.59%;-23.46%;-3.87%;51.01%;-11.11%;-10.00%;509.87%
2008;-30.56%;42.80%;-0.56%;32.96%;128.81%;122.04%;-22.73%;51.11%;-34.00%;-45.35%;-26.73%;12.16%;214.85%
2009;68.67%;20.64%;31.08%;6.28%;101.87%;-42.32%;22.26%;-5.07%;-10.06%;-0.35%;-4.21%;-1.47%;170.67%
2010;13.75%;27.45%;-10.26%;-2.57%;-23.46%;35.25%;61.76%;-26.44%;-13.33%;0.55%;-16.94%;-6.58%;30.72%
2011;0.35%;-2.46%;-4.68%;28.30%;-4.41%;38.46%;-19.78%;9.42%;11.90%;16.97%;-7.16%;-7.50%;59.31%
2012;11.04%;1.62%;-28.54%;-20.95%;4.95%;-2.02%;-11.00%;-20.46%;1.46%;-0.48%;-13.46%;3.33%;-74.44%
2013;-9.68%;-7.74%;6.45%;7.27%;-9.60%;-1.25%;-14.56%;0.00%;9.63%;-8.11%;-5.88%;13.28%;-14.50%
2014;-6.21%;2.94%;-4.29%;5.22%;17.02%;-6.06%;-3.23%;-6.67%;0.00%;-4.29%;0.75%;-0.74%;0.62%
2015;-12.69%;-3.42%;8.85%;13.01%;4.32%;4.83%;-7.89%;-2.86%;6.62%;-6.90%;9.63%;11.49%;33.47%
2016;-12.73%;-2.78%;3.57%;20.69%;15.43%;20.79%;-9.84%;11.36%;3.27%;22.53%;-9.35%;6.41%;77.33%
2017;5.02%;-1.27%;-2.26%;-4.29%;4.48%;-2.31%;-1.01%;-4.10%;-2.14%;-15.64%;-0.86%;-4.35%;-21.40%
2018;-13.64%;0.00%;-10.53%;13.53%;-20.73%;1.96%;7.05%;-16.77%;5.04%;16.44%;-5.88%;0.00%;-22.31%
2019;-6.25%;2.67%;-2.60%;4.67%;-1.91%;0.00%;33.12%;-16.59%;-3.51%;-4.85%;1.27%;50.31%;83.08%
2020;1.67%;-7.82%;-16.52%;1.60%;-6.32%;5.06%;1.07%;5.82%;-8.00%;-3.26%;2.25%;13.19%;5.06%
2021;-13.11%;5.03%;25.00%;2.13%;23.75%;16.50%;-10.12%;-13.18%;-8.15%;-23.79%;-2.65%;5.43%;12.72%
2022;0.00%;-1.03%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;1.03%
