;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2009;0.00%;0.00%;0.00%;8.69%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;8.69%
2010;0.00%;0.00%;0.00%;19.39%;0.00%;0.00%;177.67%;0.00%;0.00%;0.00%;0.00%;0.00%;197.06%
2011;0.00%;0.00%;0.00%;2.96%;0.10%;0.00%;0.00%;0.10%;0.00%;0.00%;0.10%;0.00%;3.25%
2012;0.00%;0.00%;0.00%;-0.00%;0.10%;0.00%;0.10%;0.00%;0.00%;0.10%;0.00%;0.26%;0.55%
2013;0.00%;0.00%;0.00%;19.89%;0.08%;0.00%;0.08%;0.00%;0.00%;0.08%;0.00%;0.00%;20.14%
2014;0.00%;0.00%;0.00%;0.19%;0.08%;0.00%;0.00%;0.08%;0.00%;0.08%;0.00%;0.46%;0.90%
2015;0.00%;0.00%;0.00%;0.51%;0.00%;0.00%;0.07%;0.00%;0.00%;0.07%;0.00%;0.39%;1.03%
2016;0.00%;0.00%;0.44%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.54%;0.98%
2017;0.00%;0.00%;0.44%;-23.58%;-32.50%;-25.56%;7.79%;-4.62%;12.90%;-14.29%;4.17%;-4.64%;-80.26%
2018;16.45%;0.88%;4.96%;2.72%;-4.77%;-13.73%;49.25%;7.33%;15.01%;-9.99%;25.70%;-4.53%;89.03%
2019;26.03%;-13.04%;-7.86%;2.43%;-3.20%;5.00%;14.44%;69.13%;-5.98%;3.07%;-5.22%;13.11%;92.48%
2020;9.77%;-11.58%;-37.38%;37.31%;2.49%;3.94%;-2.89%;-13.97%;-11.28%;1.02%;11.76%;3.81%;-2.58%
2021;-13.28%;-18.63%;13.88%;-7.26%;4.11%;0.17%;-16.08%;-1.67%;-16.48%;1.35%;-5.12%;11.72%;-47.49%
2022;-8.57%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-8.05%
