;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;1.82%;-11.19%;10.32%;-7.05%;-5.36%;20.17%;1.61%;-3.28%;-5.96%;-16.04%;35.56%;-4.04%;18.26%
2001;-7.52%;-8.99%;-1.49%;6.18%;-1.29%;-2.23%;-2.68%;-4.27%;-5.04%;-5.15%;11.02%;13.38%;-2.82%
2002;-4.31%;12.60%;0.12%;4.59%;-9.34%;-15.26%;-14.49%;8.56%;-18.45%;16.05%;5.00%;21.43%;5.50%
2003;-17.39%;2.06%;10.54%;4.35%;0.40%;-9.37%;7.24%;3.44%;-6.79%;7.86%;22.25%;9.32%;32.00%
2004;-7.83%;1.08%;-7.33%;-13.90%;8.00%;6.61%;0.75%;0.00%;2.59%;19.58%;4.71%;2.01%;17.91%
2005;-4.58%;29.62%;-4.96%;-4.18%;9.03%;13.57%;-3.90%;15.99%;16.23%;2.89%;16.44%;4.52%;87.87%
2006;26.76%;-2.14%;-12.50%;2.27%;-2.23%;-8.59%;6.13%;-2.21%;3.46%;3.45%;6.94%;9.14%;30.61%
2007;1.87%;-8.52%;7.24%;4.49%;12.68%;-0.10%;3.06%;-1.51%;6.31%;7.22%;-1.77%;-7.04%;26.64%
2008;-16.43%;10.57%;-10.03%;15.61%;4.10%;-13.21%;-2.64%;-5.88%;0.59%;-18.14%;-3.64%;-5.66%;-36.68%
2009;-8.95%;1.79%;7.16%;17.21%;8.21%;-1.92%;2.93%;1.99%;16.33%;-3.88%;4.19%;1.53%;48.36%
2010;-4.07%;-0.40%;2.61%;-1.16%;-4.70%;-3.75%;22.10%;-4.22%;9.35%;1.80%;-3.24%;-2.75%;13.12%
2011;-4.93%;4.24%;9.91%;-4.84%;-0.81%;2.15%;-6.64%;-5.16%;-2.86%;9.16%;-0.45%;1.92%;4.01%
2012;2.72%;2.88%;2.66%;-5.06%;-3.55%;0.41%;6.90%;3.56%;-1.36%;0.33%;21.58%;4.72%;36.39%
2013;4.39%;0.01%;6.30%;2.05%;3.14%;-14.19%;1.12%;2.41%;9.30%;4.25%;-4.31%;-6.91%;8.91%
2014;-10.05%;1.73%;15.48%;2.39%;-6.37%;1.73%;9.89%;14.05%;-13.06%;4.36%;4.98%;-6.51%;20.83%
2015;-2.26%;12.67%;-3.06%;-0.19%;-12.68%;7.60%;-1.08%;-8.94%;-6.09%;-0.69%;2.55%;-11.20%;-21.61%
2016;-4.36%;18.89%;29.36%;2.78%;-12.69%;11.01%;8.21%;-0.32%;-2.52%;14.29%;-8.11%;1.02%;55.01%
2017;10.36%;1.58%;-1.72%;1.61%;-8.54%;2.10%;9.99%;7.03%;3.62%;-1.81%;-7.27%;8.17%;26.51%
2018;22.74%;-6.31%;4.50%;-8.74%;-18.20%;-6.46%;15.25%;-9.88%;2.62%;17.56%;11.10%;2.88%;24.53%
2019;18.99%;-4.26%;-1.72%;-1.66%;5.38%;2.50%;-6.47%;-2.55%;3.20%;8.32%;-4.82%;10.71%;28.28%
2020;-7.94%;-12.74%;-31.03%;2.79%;1.47%;6.62%;9.43%;-8.12%;-5.22%;0.93%;19.26%;13.57%;-6.29%
2021;-10.51%;-4.69%;14.28%;-3.13%;10.68%;-4.30%;-3.30%;-3.36%;-10.35%;-4.73%;0.22%;0.81%;-16.97%
