;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;4.78%;0.00%;0.00%;0.00%;0.00%;-2.53%;0.00%;0.00%;0.00%;-7.19%;0.00%;0.00%;-4.93%
2001;11.04%;12.57%;8.00%;0.00%;0.00%;-7.41%;0.00%;-8.00%;0.00%;0.00%;0.00%;0.00%;16.03%
2002;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;3.92%;0.00%;0.00%;108.78%;112.70%
2003;0.00%;0.00%;0.00%;-35.67%;0.00%;0.00%;55.76%;-19.00%;0.00%;11.11%;0.00%;-6.44%;-2.42%
2004;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-2.38%;0.00%;0.00%;0.00%;-2.38%
2005;0.00%;0.00%;94.64%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-37.50%;-12.00%;0.00%;44.76%
2006;0.00%;0.00%;-9.09%;-28.75%;-5.19%;0.00%;0.00%;11.03%;0.00%;0.00%;0.00%;0.00%;-24.93%
2007;43.32%;-4.65%;-7.32%;21.05%;-0.00%;8.70%;14.00%;0.00%;0.00%;0.00%;0.00%;-3.51%;72.91%
2008;-27.25%;37.47%;-7.27%;62.35%;13.89%;-6.59%;-11.76%;-13.33%;-7.69%;-8.17%;0.00%;0.00%;25.49%
2009;-0.18%;0.00%;0.00%;-13.91%;16.66%;6.67%;-26.79%;0.00%;0.00%;29.27%;-28.30%;15.79%;-4.03%
2010;8.86%;-13.99%;-7.76%;45.72%;-18.09%;4.05%;11.11%;27.00%;-1.73%;-10.10%;21.66%;0.22%;63.54%
2011;2.34%;-2.86%;21.31%;-54.42%;-12.50%;-1.52%;-6.79%;4.97%;2.52%;0.93%;2.13%;-1.49%;-33.69%
2012;18.18%;-6.38%;4.08%;3.92%;-12.99%;0.33%;-0.33%;1.00%;9.93%;-3.61%;12.16%;5.32%;38.52%
2013;1.85%;-2.60%;0.00%;11.66%;-10.52%;-4.09%;0.43%;0.18%;2.10%;1.49%;-2.94%;-3.03%;-4.09%
2014;7.50%;4.65%;-8.33%;7.18%;-9.09%;-1.00%;0.67%;4.68%;2.24%;-10.00%;3.47%;-9.40%;-4.08%
2015;-3.61%;5.67%;7.27%;14.54%;-11.31%;-6.51%;2.02%;-1.16%;-10.78%;5.93%;7.88%;-18.08%;-7.87%
2016;17.37%;0.80%;11.11%;-5.17%;9.16%;-9.91%;19.37%;1.05%;2.43%;-1.69%;-1.72%;1.04%;49.36%
2017;-1.03%;5.26%;0.00%;15.00%;-3.42%;3.37%;11.29%;0.29%;-1.73%;-7.35%;0.00%;9.49%;35.04%
2018;2.93%;-7.88%;-0.61%;10.65%;-14.70%;3.44%;8.33%;-7.69%;-0.01%;-1.33%;-5.37%;0.86%;-7.08%
2019;3.36%;4.45%;-1.64%;-3.70%;-7.49%;-5.41%;6.12%;-14.93%;13.04%;10.00%;-7.64%;8.27%;8.67%
2020;-2.18%;-2.60%;-25.57%;-4.10%;9.17%;-5.82%;13.97%;7.08%;0.44%;3.95%;3.38%;2.83%;8.62%
2021;1.61%;-4.30%;-1.13%;-0.00%;8.39%;-6.32%;-3.76%;3.45%;-2.91%;-1.30%;1.49%;3.47%;5.01%
2022;-0.16%;-0.93%;4.75%;-0.81%;6.11%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;11.11%
