;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2004;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-5.04%;-4.55%;-9.14%
2005;-6.98%;-1.81%;-25.96%;-20.19%;-10.59%;6.97%;-1.29%;3.43%;-2.41%;9.32%;24.22%;2.09%;-26.70%
2006;-0.27%;-10.27%;-14.43%;2.91%;-9.60%;8.13%;7.51%;-8.01%;-0.18%;5.39%;21.11%;5.28%;7.83%
2007;10.46%;1.22%;2.92%;-5.15%;-4.99%;4.54%;2.49%;-5.88%;-6.46%;3.79%;-3.43%;-4.36%;-1.98%
2008;-11.76%;7.16%;-11.55%;29.88%;-0.11%;1.52%;-5.82%;11.81%;-9.15%;-18.71%;-3.54%;16.51%;8.32%
2009;-7.95%;1.37%;-2.11%;83.80%;21.53%;16.13%;15.28%;36.21%;-0.52%;-5.51%;17.03%;7.90%;163.01%
2010;-9.69%;5.59%;-1.62%;-8.26%;-4.76%;4.73%;3.87%;-4.47%;13.47%;3.38%;10.04%;-0.85%;16.39%
2011;-1.50%;2.40%;1.06%;4.44%;-1.40%;2.27%;-10.56%;-4.71%;4.87%;7.10%;4.23%;-4.00%;7.20%
2012;10.53%;7.06%;8.79%;9.35%;11.14%;2.04%;10.19%;13.38%;8.70%;11.64%;-1.30%;8.84%;99.23%
2013;6.25%;4.68%;17.18%;11.54%;-11.62%;3.37%;5.13%;-8.31%;3.08%;2.84%;-6.08%;-1.09%;26.82%
2014;-11.55%;-13.75%;12.46%;1.50%;-0.07%;-1.99%;-4.78%;26.44%;4.62%;6.32%;-1.37%;-11.30%;5.60%
2015;-8.95%;17.09%;0.25%;21.16%;-3.50%;-3.68%;7.70%;-8.62%;7.96%;3.43%;-5.54%;-1.23%;25.80%
2016;-9.38%;7.93%;3.83%;1.55%;-1.10%;-0.48%;4.43%;5.46%;-0.56%;11.20%;-11.06%;0.74%;13.82%
2017;5.29%;8.00%;13.41%;9.02%;8.08%;-2.55%;3.16%;3.73%;-1.87%;2.92%;-4.84%;9.63%;55.36%
2018;2.81%;-2.87%;-3.70%;-0.11%;-13.30%;1.76%;-1.64%;-7.66%;-6.01%;8.32%;7.19%;5.67%;-8.47%
2019;11.46%;-5.14%;-3.34%;-10.68%;-3.27%;10.48%;-2.56%;6.15%;8.45%;14.20%;8.96%;14.23%;47.55%
2020;-6.60%;-15.43%;-22.37%;-5.69%;6.33%;0.96%;3.96%;0.26%;0.39%;4.56%;3.54%;1.21%;-23.51%
2021;-8.00%;-7.78%;11.11%;9.66%;25.48%;-1.18%;9.97%;-2.77%;-13.38%;-7.34%;-0.74%;4.21%;19.36%
2022;4.86%;-7.28%;18.79%;3.10%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;19.56%
