;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;45.95%;-35.19%;-28.57%;0.00%;52.00%;-5.26%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;38.68%
2001;0.00%;0.00%;0.00%;-19.44%;-31.03%;5.00%;33.33%;0.00%;0.00%;0.00%;0.00%;0.00%;-12.62%
2002;0.00%;0.00%;0.00%;-7.14%;-3.85%;-24.00%;0.00%;0.00%;0.00%;5.26%;50.00%;-46.67%;-26.80%
2003;25.00%;5.00%;0.00%;-4.76%;0.00%;0.00%;30.00%;15.38%;-10.00%;22.22%;-12.12%;-10.34%;59.27%
2004;-3.85%;-8.00%;-8.70%;9.52%;-4.35%;-9.09%;-5.00%;0.00%;10.53%;0.00%;0.00%;-14.29%;-12.39%
2005;16.67%;4.76%;-0.00%;-9.09%;0.00%;10.00%;4.55%;13.04%;-3.85%;0.00%;0.00%;4.00%;49.61%
2006;0.00%;26.92%;39.39%;-2.17%;4.44%;-21.28%;-0.00%;-5.41%;-2.86%;47.06%;18.00%;13.56%;156.82%
2007;10.45%;-4.05%;-1.41%;14.29%;31.25%;32.38%;23.02%;-2.34%;0.60%;-16.67%;-5.00%;0.75%;102.57%
2008;-16.42%;5.36%;-28.73%;-12.01%;14.59%;-21.70%;5.12%;-1.15%;-19.57%;-31.53%;40.79%;7.48%;-59.18%
2009;2.09%;48.21%;-6.67%;6.53%;10.52%;-29.92%;-0.30%;3.36%;5.80%;-1.10%;-3.05%;-2.14%;33.08%
2010;-0.15%;2.05%;-4.80%;-5.67%;-10.45%;0.18%;6.63%;-2.22%;2.06%;6.90%;0.44%;-1.45%;-4.34%
2011;-1.97%;-3.01%;8.97%;1.27%;-5.23%;-1.82%;-11.60%;28.90%;-12.83%;10.83%;-3.21%;19.09%;40.75%
2012;1.32%;5.88%;-1.23%;-1.50%;-15.23%;1.80%;19.85%;-26.38%;-16.60%;-2.00%;0.00%;8.16%;-24.66%
2013;5.66%;-5.36%;-1.89%;0.00%;-0.00%;-3.85%;-8.00%;4.35%;2.08%;2.04%;-2.00%;0.00%;-3.93%
2014;-10.12%;0.08%;-2.19%;2.42%;-6.74%;-2.35%;12.65%;8.98%;2.12%;-19.94%;2.60%;-2.35%;-14.18%
2015;-9.12%;5.03%;2.68%;9.40%;-1.89%;-2.43%;-0.22%;-0.89%;-3.01%;4.50%;-0.91%;-4.12%;1.55%
2016;-2.09%;8.93%;3.99%;9.04%;9.96%;-1.54%;6.65%;11.25%;-0.20%;4.06%;-3.18%;2.13%;53.74%
2017;26.95%;16.52%;-6.11%;-2.63%;-6.00%;1.10%;2.52%;10.94%;-0.93%;2.36%;-2.27%;-0.12%;42.59%
2018;5.17%;5.14%;4.65%;-2.83%;-9.38%;-5.20%;8.19%;0.10%;1.66%;7.45%;7.47%;-0.48%;23.54%
2019;14.68%;4.50%;1.04%;-1.21%;14.85%;2.75%;6.36%;-6.58%;8.36%;-3.35%;0.01%;10.34%;51.99%
2020;11.79%;-1.27%;-26.98%;1.02%;7.91%;12.74%;-3.14%;-5.67%;-8.62%;0.59%;1.79%;7.27%;-5.02%
2021;-5.34%;-2.16%;-1.02%;3.83%;3.42%;1.14%;-1.55%;-0.80%;-2.00%;-2.25%;-2.52%;2.76%;-5.68%
