;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;300.00%;0.00%;0.00%;0.00%;0.00%;25450.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;25768.93%
2001;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2002;0.00%;0.00%;-99.93%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-99.90%
2003;57.10%;0.00%;0.00%;0.00%;26.36%;0.00%;0.00%;5.18%;16.28%;-10.59%;0.00%;28.95%;121.74%
2004;22.45%;0.00%;0.00%;0.00%;-15.00%;0.00%;-1.96%;-10.00%;4.44%;0.00%;6.38%;-5.00%;1.23%
2005;26.32%;0.00%;16.67%;0.00%;0.00%;0.00%;0.00%;-2.85%;0.00%;76.46%;0.00%;8.33%;124.42%
2006;-0.00%;5.77%;-3.64%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-96.45%;8.51%;9.80%;-72.91%
2007;0.00%;0.00%;-17.86%;30.43%;16.67%;0.00%;7.14%;-22.67%;7.76%;-5.60%;1.69%;-11.67%;4.19%
2008;-1.89%;-0.28%;0.00%;0.00%;5.49%;48.66%;-39.98%;0.00%;-12.50%;0.00%;0.00%;-27.05%;-26.62%
2009;0.00%;2.88%;0.00%;0.00%;-11.26%;48.80%;-9.29%;9.08%;0.00%;0.00%;1.59%;-0.00%;43.55%
2010;8.47%;-2.96%;10.11%;0.43%;-5.21%;0.55%;9.45%;14.53%;4.00%;-3.85%;0.00%;1.38%;44.14%
2011;0.00%;0.00%;25.48%;16.28%;14.29%;1.19%;0.00%;-8.35%;24.97%;0.00%;1.16%;1.09%;76.14%
2012;16.83%;6.25%;-1.64%;0.00%;0.00%;1.06%;0.00%;-1.67%;0.00%;0.00%;0.00%;-4.98%;16.17%
2013;0.00%;4.14%;0.00%;3.91%;0.00%;-2.77%;1.11%;0.36%;4.15%;0.00%;-0.02%;1.08%;11.95%
2014;-13.47%;0.44%;0.00%;0.00%;0.00%;0.00%;1.23%;0.42%;0.01%;0.00%;-18.20%;0.00%;-29.89%
2015;-11.89%;0.00%;-0.05%;0.00%;0.00%;-20.89%;-28.82%;19.89%;0.00%;0.00%;4.33%;0.00%;-37.99%
2016;-7.14%;7.77%;39.90%;0.00%;-1.02%;0.00%;-0.21%;-0.05%;-0.35%;-2.41%;0.00%;0.00%;33.23%
2017;0.00%;19.42%;15.25%;2.97%;10.17%;9.25%;9.95%;25.00%;-1.30%;0.00%;1.90%;1.32%;99.07%
2018;6.34%;1.49%;6.02%;-1.47%;-1.46%;1.53%;0.00%;-8.79%;0.00%;1.47%;-4.23%;-0.14%;0.49%
2019;0.14%;-1.46%;1.48%;-6.73%;-1.48%;-2.94%;-0.14%;23.26%;18.69%;19.12%;0.00%;0.00%;51.33%
2020;-3.27%;-1.90%;-14.56%;-0.23%;-2.89%;3.29%;0.62%;7.30%;-13.10%;5.42%;-0.02%;0.00%;-18.62%
2021;0.00%;-4.38%;-3.99%;0.08%;-5.76%;-2.50%;-3.15%;2.48%;-9.24%;-0.03%;-2.81%;15.05%;-11.65%
2022;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
