;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-17.85%;49.21%;-7.02%;-7.55%;-7.55%;3.53%;21.54%;-0.18%;-9.67%;-17.32%;-11.06%;8.20%;6.66%
2001;63.81%;2.99%;-12.32%;2.64%;-26.73%;19.56%;17.65%;-1.56%;-28.57%;10.00%;2.02%;1.98%;39.22%
2002;3.88%;10.28%;-4.24%;-6.19%;-5.66%;-3.00%;-8.66%;3.84%;1.96%;2.13%;3.34%;10.10%;10.77%
2003;-6.61%;0.20%;3.92%;5.66%;19.64%;-10.45%;10.00%;20.45%;13.21%;10.56%;8.54%;5.56%;80.64%
2004;-0.09%;-4.30%;-8.26%;-6.50%;1.07%;7.20%;14.02%;0.87%;-5.58%;-4.55%;4.76%;10.00%;14.45%
2005;-0.83%;55.83%;-13.37%;11.05%;33.13%;6.43%;-10.98%;10.18%;9.60%;-4.74%;9.20%;11.58%;107.81%
2006;2.17%;-9.20%;-5.08%;-4.29%;-14.74%;23.41%;0.32%;3.57%;0.65%;0.37%;1.39%;2.03%;1.94%
2007;9.05%;-16.14%;-7.32%;4.47%;5.13%;8.77%;0.65%;0.96%;4.57%;0.33%;1.36%;9.01%;24.39%
2008;13.99%;15.94%;-1.30%;7.55%;13.94%;6.87%;1.41%;2.28%;-0.13%;-0.39%;0.91%;4.07%;74.75%
2009;8.28%;-1.10%;15.56%;6.14%;-7.67%;5.19%;-1.56%;3.96%;4.01%;5.94%;-1.73%;5.88%;42.77%
2010;-1.84%;2.97%;-0.20%;7.45%;-0.70%;2.13%;8.17%;-1.00%;6.06%;13.42%;2.73%;8.14%;50.93%
2011;3.60%;0.00%;0.33%;7.00%;0.80%;-4.24%;3.81%;0.00%;0.00%;9.81%;0.00%;-0.00%;22.68%
2012;13.06%;0.09%;11.61%;2.99%;4.85%;3.03%;5.44%;-21.97%;-23.11%;-7.69%;15.25%;7.25%;14.23%
2013;1.12%;11.11%;0.00%;-1.00%;0.00%;0.00%;0.00%;-1.03%;0.00%;-8.14%;-4.44%;13.88%;11.59%
2014;6.51%;-0.02%;-0.20%;2.42%;-6.54%;4.68%;1.56%;-7.16%;7.67%;2.45%;9.77%;0.00%;22.46%
2015;-28.26%;15.15%;6.58%;4.94%;7.21%;-3.13%;0.96%;-2.18%;7.25%;-6.76%;10.92%;-0.23%;11.53%
2016;-6.59%;2.55%;12.20%;6.55%;12.24%;-4.87%;10.15%;1.84%;0.00%;1.72%;1.68%;-0.26%;37.82%
2017;-1.68%;3.43%;-3.98%;-0.89%;-1.93%;6.02%;2.56%;-1.67%;1.69%;-1.58%;-2.23%;5.70%;7.95%
2018;0.39%;0.68%;0.76%;4.05%;-3.64%;4.51%;-0.76%;-4.33%;1.42%;13.80%;7.87%;11.72%;41.79%
2019;20.16%;0.14%;0.59%;10.80%;5.84%;12.84%;-2.14%;-0.43%;4.29%;-3.68%;-2.75%;10.97%;60.00%
2020;-0.07%;-6.18%;-11.86%;2.17%;9.69%;0.04%;8.16%;-2.07%;-1.63%;-0.85%;10.11%;10.49%;20.30%
2021;1.64%;1.68%;4.65%;-2.19%;4.79%;1.59%;-0.88%;4.90%;-0.87%;1.89%;0.19%;-1.34%;20.92%
2022;1.96%;5.74%;3.97%;-0.15%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;12.44%
