;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2011;0.00%;0.00%;0.00%;0.00%;0.00%;-1.00%;0.34%;-3.68%;-2.78%;12.86%;-3.48%;9.84%;16.93%
2012;3.22%;-13.24%;4.33%;6.07%;3.61%;2.09%;3.93%;9.32%;-0.75%;5.25%;-0.43%;2.22%;28.65%
2013;-2.88%;7.43%;-8.22%;-4.23%;-2.93%;-10.70%;-0.95%;10.78%;9.46%;3.60%;3.86%;3.26%;9.51%
2014;-8.93%;3.66%;8.05%;-5.88%;9.26%;10.59%;0.57%;6.70%;-13.53%;4.05%;9.21%;-0.18%;23.82%
2015;-4.15%;-2.39%;-11.40%;8.92%;-20.50%;1.70%;3.50%;-16.32%;-13.06%;19.46%;-8.83%;-4.33%;-45.88%
2016;-4.53%;-4.52%;13.20%;2.19%;8.13%;22.03%;15.53%;5.49%;-15.43%;7.09%;-6.00%;4.90%;51.62%
2017;7.06%;-4.37%;4.77%;9.44%;26.74%;2.43%;14.29%;6.25%;9.81%;-7.65%;-12.37%;2.92%;58.28%
2018;-1.32%;-6.02%;-22.50%;10.94%;-21.77%;-1.06%;8.61%;-21.40%;4.57%;-12.62%;-3.75%;-7.00%;-70.30%
2019;22.96%;-2.27%;1.23%;13.93%;17.15%;14.00%;-0.42%;28.67%;8.78%;2.57%;15.36%;0.82%;123.68%
2020;11.75%;-17.39%;-31.09%;9.83%;-8.47%;22.26%;-3.45%;11.57%;8.80%;-5.85%;4.21%;5.46%;12.32%
2021;-10.76%;1.54%;-3.93%;-10.87%;16.24%;-1.06%;-10.72%;-17.01%;-6.46%;-14.41%;-8.07%;7.44%;-57.54%
2022;8.88%;-5.60%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;4.32%
