;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-11.30%;17.65%;3.34%;-3.23%;0.00%;-0.00%;13.58%;0.51%;5.88%;5.47%;4.58%;-6.25%;40.35%
2001;16.67%;-8.57%;-3.12%;-0.65%;0.65%;-3.55%;0.00%;-6.35%;2.86%;0.69%;-10.34%;3.85%;-7.04%
2002;-3.72%;-7.68%;24.58%;-1.00%;-25.68%;22.73%;-14.81%;13.03%;-3.85%;-1.60%;13.81%;-7.06%;15.63%
2003;-0.08%;0.00%;15.38%;-0.00%;40.00%;-14.29%;55.56%;-32.14%;1.05%;-1.04%;-5.27%;10.56%;879.57%
2004;-7.04%;5.41%;-7.18%;4.97%;-5.26%;19.44%;2.32%;5.00%;29.87%;6.67%;-10.31%;14.29%;58.90%
2005;3.66%;45.59%;-23.23%;-21.05%;10.00%;-3.03%;0.00%;31.25%;0.00%;1.24%;15.24%;42.84%;99.69%
2006;2.87%;4.17%;13.33%;0.00%;9.41%;-3.23%;-0.00%;-5.56%;4.59%;3.49%;11.96%;25.24%;65.67%
2007;14.71%;-2.01%;11.37%;5.21%;12.71%;-0.78%;4.74%;-6.04%;0.54%;1.06%;0.21%;0.89%;44.45%
2008;-8.01%;-9.68%;16.93%;4.44%;5.86%;2.17%;-11.62%;-14.27%;-13.70%;-50.68%;143.27%;-0.73%;62.67%
2009;23.56%;6.19%;-0.78%;23.21%;16.41%;0.13%;-1.55%;14.29%;-8.75%;2.74%;46.13%;10.40%;125.59%
2010;8.26%;6.88%;18.57%;-10.84%;-14.19%;26.00%;5.06%;20.48%;5.60%;10.80%;-5.56%;-5.88%;65.56%
2011;20.10%;-18.49%;9.15%;-0.91%;5.96%;8.23%;-8.64%;0.70%;-1.74%;-0.88%;-5.09%;15.24%;26.07%
2012;12.24%;12.44%;4.14%;8.01%;-20.74%;3.75%;-4.69%;3.71%;19.14%;-3.00%;-10.44%;10.53%;38.43%
2013;-3.40%;-5.92%;-1.91%;4.84%;3.79%;-19.19%;2.88%;1.03%;17.02%;0.71%;-1.10%;3.10%;6.29%
2014;-6.93%;-9.02%;8.67%;-6.34%;8.41%;-2.85%;-1.61%;2.55%;-6.60%;-13.43%;-6.21%;-16.25%;-45.69%
2015;19.40%;11.25%;11.30%;-1.06%;1.16%;-20.64%;-5.12%;-5.40%;1.26%;44.07%;2.76%;2.00%;60.45%
2016;-1.56%;4.34%;0.94%;1.92%;2.80%;-0.10%;3.01%;2.90%;-3.14%;-14.19%;-3.63%;3.74%;-1.09%
2017;11.49%;1.11%;4.20%;28.99%;-10.34%;11.76%;16.92%;-7.09%;-1.53%;21.98%;-8.06%;7.92%;76.93%
2018;-4.40%;6.81%;-1.23%;0.59%;-22.82%;-11.95%;18.28%;-13.37%;5.98%;18.87%;11.26%;-0.24%;7.03%
2019;18.70%;0.67%;-0.38%;-3.72%;10.07%;13.26%;5.40%;14.05%;3.65%;1.07%;16.77%;0.29%;80.02%
2020;8.77%;-6.51%;-30.50%;14.13%;-4.32%;16.75%;7.13%;22.16%;3.17%;4.06%;9.58%;-0.26%;51.28%
2021;-5.72%;-15.79%;4.73%;8.90%;17.25%;6.55%;2.32%;14.06%;-12.17%;-23.52%;-2.11%;0.40%;-6.74%
