;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2008;-11.81%;-6.43%;2.09%;-5.60%;24.26%;-20.32%;1.49%;-28.06%;-17.00%;-38.94%;11.38%;10.17%;-86.07%
2009;20.04%;-12.29%;7.01%;44.65%;8.11%;-1.25%;-3.79%;5.26%;-5.00%;5.25%;36.41%;17.24%;109.93%
2010;5.83%;6.58%;-2.16%;-2.68%;7.08%;19.23%;2.45%;7.05%;11.76%;10.53%;-6.19%;9.54%;67.55%
2011;-0.83%;-0.56%;6.43%;2.50%;7.14%;-1.63%;-11.40%;0.28%;-2.88%;9.20%;-3.77%;13.04%;19.81%
2012;13.31%;11.46%;0.83%;7.98%;-17.74%;5.10%;-9.10%;7.64%;8.70%;7.93%;-8.65%;7.47%;33.23%
2013;-4.64%;-6.60%;-1.06%;10.58%;13.41%;-4.19%;-2.84%;-11.28%;14.80%;8.62%;-2.84%;-1.73%;11.15%
2014;-14.86%;1.83%;-1.16%;-3.97%;8.34%;-2.95%;-7.65%;3.77%;-5.84%;-15.71%;-6.43%;-10.38%;-55.28%
2015;17.66%;8.56%;6.57%;1.23%;0.66%;-16.57%;-5.57%;-2.44%;-10.90%;25.97%;-5.64%;-5.32%;13.75%
2016;2.39%;21.95%;-12.30%;19.35%;8.45%;4.70%;9.94%;-8.94%;-7.12%;9.83%;-1.97%;-2.34%;43.63%
2017;3.80%;13.76%;4.80%;8.13%;-9.94%;15.21%;8.61%;-6.77%;13.77%;10.19%;-3.55%;5.12%;63.25%
2018;-8.42%;8.65%;1.50%;-9.77%;-15.07%;-8.19%;5.37%;-4.42%;1.24%;24.00%;7.31%;4.42%;7.78%
2019;17.86%;-4.39%;0.23%;1.76%;17.32%;11.17%;1.67%;19.42%;4.52%;5.17%;16.67%;4.47%;93.20%
2020;7.95%;-11.86%;-26.57%;18.26%;-9.35%;17.92%;7.45%;18.40%;2.55%;6.07%;-0.91%;4.61%;44.70%
2021;-7.52%;-10.07%;5.47%;7.84%;19.03%;6.13%;2.53%;16.54%;-11.96%;-26.84%;1.87%;-1.36%;0.18%
