;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2003;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;42.86%;0.00%;1.00%;43.86%
2004;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;49.50%;0.00%;0.00%;0.00%;0.00%;2.65%;51.96%
2005;29.03%;0.00%;0.00%;0.00%;0.00%;-10.00%;-5.56%;0.00%;0.00%;0.00%;0.00%;0.00%;62.67%
2006;-11.76%;0.00%;6.67%;0.00%;-6.25%;0.00%;43.33%;0.00%;6.98%;-6.52%;-2.33%;23.81%;54.35%
2007;-13.46%;0.00%;0.00%;0.00%;-32.89%;0.00%;0.00%;0.00%;52.32%;-30.43%;0.00%;0.00%;-21.94%
2008;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2009;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;1.14%;0.00%;0.00%;0.00%;0.00%;0.00%;1.14%
2010;0.50%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.50%
2011;0.45%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-66.67%;0.00%;-66.21%
2012;9.53%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;9.53%
2013;0.00%;0.00%;0.00%;5.77%;0.00%;412.50%;0.00%;0.00%;0.00%;-0.12%;0.00%;0.00%;418.14%
2014;1.71%;0.00%;0.00%;1.61%;0.00%;0.00%;2.08%;-3.91%;0.00%;0.00%;0.00%;0.13%;1.63%
2015;2.17%;0.00%;0.00%;0.83%;-0.51%;0.00%;2.54%;0.00%;-54.97%;0.00%;13.31%;0.00%;-37.03%
2016;5.65%;0.00%;-20.50%;0.22%;73.27%;0.00%;15.24%;0.00%;0.00%;0.00%;0.00%;0.00%;84.56%
2017;4.87%;101.16%;-23.86%;-0.02%;-1.09%;1.54%;0.75%;1.22%;-6.90%;24.94%;-1.60%;17.80%;121.75%
2018;26.20%;-20.18%;33.88%;1.92%;-19.76%;-14.65%;-3.20%;-14.27%;-12.27%;41.45%;33.72%;10.69%;54.65%
2019;22.73%;5.45%;-7.75%;8.25%;-16.51%;21.02%;3.21%;-0.46%;-18.42%;2.96%;-4.20%;0.35%;20.87%
2020;28.59%;-5.82%;-29.78%;5.98%;13.23%;13.57%;-4.09%;-11.52%;-5.97%;-8.08%;6.90%;17.42%;24.95%
2021;-19.79%;-14.56%;9.63%;-4.28%;-5.65%;1.50%;-2.67%;-3.88%;1.88%;-5.54%;3.07%;2.98%;-38.09%
2022;4.83%;-0.52%;3.38%;-2.24%;0.26%;-6.43%;0.16%;0.00%;0.00%;0.00%;0.00%;0.00%;0.33%
