;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2020;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-12.22%;2.28%;19.13%;6.60%;14.96%
2021;-11.15%;-1.36%;-11.77%;20.78%;9.53%;9.89%;-4.25%;-9.92%;-10.14%;-22.37%;-0.00%;6.55%;-23.67%
2022;-5.18%;8.82%;2.96%;-7.32%;-7.06%;-21.95%;-0.59%;0.00%;0.00%;0.00%;0.00%;0.00%;-28.72%
