;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;3.47%;3.67%
2001;0.81%;-8.58%;-1.46%;5.35%;7.91%;5.76%;-3.52%;-9.92%;-3.16%;0.88%;2.62%;-0.01%;2.91%
2002;-3.70%;20.66%;-9.29%;1.08%;-7.41%;-7.83%;-22.81%;17.81%;-18.38%;34.74%;-4.38%;12.09%;7.13%
2003;-9.91%;1.61%;17.13%;4.95%;3.63%;-4.74%;11.80%;5.40%;-7.35%;12.98%;5.49%;15.77%;55.94%
2004;-2.79%;0.35%;-3.43%;-13.83%;12.45%;9.92%;-2.09%;5.32%;6.90%;8.98%;2.31%;12.72%;37.49%
2005;-2.26%;15.38%;-3.33%;1.61%;-4.07%;1.89%;4.40%;9.31%;8.01%;1.24%;3.88%;0.54%;39.19%
2006;19.36%;2.23%;-6.84%;2.81%;-8.05%;4.30%;5.47%;-3.07%;0.91%;8.29%;2.41%;7.20%;37.85%
2007;1.42%;-7.27%;-1.22%;8.76%;7.86%;1.96%;0.52%;-0.52%;7.15%;7.22%;0.20%;-8.08%;21.89%
2008;-13.12%;7.77%;-6.08%;18.55%;6.39%;-19.24%;2.76%;-8.21%;3.74%;-26.96%;14.33%;-2.03%;-11.36%
2009;-9.96%;-5.53%;15.54%;18.52%;4.93%;-2.51%;8.04%;4.70%;11.63%;-6.16%;13.28%;1.95%;57.26%
2010;-6.62%;1.02%;6.85%;-3.33%;-7.89%;-6.27%;21.91%;-3.25%;7.08%;2.61%;-5.36%;1.44%;7.96%
2011;-10.50%;4.04%;5.21%;-4.56%;-3.33%;1.78%;-13.52%;-8.34%;0.79%;12.77%;-2.46%;6.64%;-10.05%
2012;3.40%;4.86%;-5.00%;-14.03%;-2.23%;-3.34%;14.91%;-2.27%;-3.46%;-2.81%;8.34%;3.89%;3.16%
2013;2.98%;2.20%;1.24%;-4.96%;5.92%;-11.13%;1.39%;-0.28%;8.49%;10.09%;-4.66%;-2.55%;10.63%
2014;-5.56%;3.24%;8.66%;8.63%;-5.28%;1.08%;9.89%;17.53%;-16.36%;8.60%;5.44%;-10.53%;25.46%
2015;-4.84%;16.13%;-3.19%;9.20%;-10.84%;-0.24%;-3.27%;-10.57%;-0.09%;-0.09%;5.05%;-4.52%;-5.43%
2016;-5.19%;4.64%;22.95%;5.37%;-11.58%;4.36%;11.57%;7.34%;-0.88%;18.97%;-7.72%;-2.96%;46.85%
2017;10.06%;9.61%;-5.29%;3.63%;-9.42%;3.42%;1.59%;9.25%;7.47%;-2.97%;-1.82%;3.58%;29.71%
2018;22.78%;0.46%;1.88%;-0.56%;-15.72%;-6.11%;11.59%;-4.65%;4.44%;11.64%;9.74%;-1.34%;32.72%
2019;9.29%;-6.53%;-2.23%;-1.70%;3.50%;3.64%;-3.93%;-0.94%;3.26%;3.47%;-3.91%;6.77%;12.42%
2020;-11.50%;-1.05%;-27.81%;-1.32%;1.25%;10.53%;5.72%;-12.18%;-4.40%;4.43%;21.71%;11.03%;-2.03%
2021;-10.21%;-9.28%;9.74%;-1.31%;7.54%;0.93%;1.73%;2.51%;-6.45%;-19.38%;-2.76%;-6.32%;-31.42%
2022;21.01%;0.68%;7.97%;0.22%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;28.62%
