;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;7.78%;64.95%;-15.62%;-7.41%;-4.00%;91.67%;13.04%;-3.88%;-7.96%;8.22%;-17.64%;87.80%;226.29%
2001;-3.90%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-83.27%;1.78%;-20.63%;0.00%;0.00%;-106.02%
2002;20.00%;0.00%;0.00%;0.00%;33.17%;0.00%;0.00%;-12.39%;-57.14%;0.00%;2233.33%;0.00%;2300.24%
2003;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-14.29%;-14.29%
2004;-0.17%;-8.35%;0.00%;-5.28%;-9.81%;0.64%;0.00%;48.31%;-14.43%;-0.00%;16.03%;52.52%;67.95%
2005;-5.66%;10.00%;0.00%;-11.36%;0.00%;-2.56%;-15.68%;24.84%;70.10%;-17.70%;-28.57%;0.00%;22.49%
2006;30.00%;46.15%;-21.05%;20.00%;5.56%;-13.16%;-3.03%;-14.38%;-16.06%;-18.70%;22.99%;65.13%;100.18%
2007;0.00%;5.27%;-9.95%;10.83%;-24.81%;18.67%;-10.45%;-17.25%;-24.94%;28.18%;-0.71%;-11.11%;-17.08%
2008;-28.66%;-40.30%;-27.88%;-21.51%;15.93%;0.64%;-16.51%;-27.76%;-22.63%;-21.77%;73.91%;36.50%;-38.28%
2009;-17.95%;-3.57%;25.00%;-3.33%;-4.98%;20.56%;-4.68%;1.75%;-2.41%;-13.07%;5.28%;20.85%;43.97%
2010;153.67%;-0.88%;21.09%;-10.81%;1.41%;-14.15%;-5.41%;-2.86%;9.85%;-8.70%;5.43%;-4.45%;150.86%
2011;-8.01%;-20.41%;38.37%;-7.18%;-10.84%;118.92%;-5.39%;10.65%;-13.11%;6.36%;-8.28%;7.15%;116.41%
2012;-22.44%;12.90%;17.43%;-16.06%;-14.78%;-2.72%;-5.94%;-4.58%;16.75%;8.45%;-2.26%;6.93%;4.70%
2013;-9.72%;-1.20%;3.41%;1.70%;-11.09%;-12.82%;1.35%;-12.12%;-1.82%;-13.43%;-4.99%;-9.57%;-57.18%
2014;-5.81%;23.35%;-4.11%;20.67%;-15.90%;2.75%;-25.36%;0.00%;0.00%;-38.76%;12.50%;-4.17%;-4.54%
2015;-19.57%;-22.07%;17.92%;123.53%;-11.40%;-3.47%;-20.51%;31.61%;-26.23%;-24.58%;-2.20%;14.86%;60.30%
2016;-9.02%;-0.86%;6.96%;-14.63%;-10.95%;9.09%;2.94%;5.71%;-18.92%;-1.11%;1.12%;-23.89%;-33.37%
2017;-29.20%;17.53%;3.51%;6.78%;-6.35%;3.39%;-4.92%;12.93%;-2.29%;-7.81%;-1.69%;-0.86%;73.82%
2018;-9.57%;1.92%;2.83%;0.92%;-30.00%;36.36%;-0.00%;-13.33%;117.58%;-12.63%;8.67%;-10.64%;243.73%
2019;42.26%;-2.51%;-3.00%;-0.00%;-6.19%;0.94%;14.02%;-11.89%;0.93%;-1.38%;8.88%;39.48%;144.34%
2020;-16.62%;-11.07%;-25.31%;8.33%;30.77%;3.53%;14.02%;6.31%;-5.62%;66.56%;1.19%;96.46%;180.25%
2021;40.00%;-6.93%;-1.00%;2.40%;0.45%;-43.93%;-21.37%;-15.04%;-3.22%;-42.20%;36.69%;-32.89%;-74.01%
2022;92.94%;-38.31%;26.89%;-14.85%;4.45%;-18.25%;1.07%;0.00%;0.00%;0.00%;0.00%;0.00%;77.59%
