;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-7.27%;-11.76%;-11.11%;-7.50%;-18.92%;16.67%;14.29%;-22.50%;6.45%;-3.03%;40.62%;28.89%;33.20%
2001;-25.86%;-23.26%;-9.09%;-3.33%;10.34%;9.37%;-14.29%;0.00%;-16.67%;20.00%;-30.00%;-4.76%;-80.31%
2002;25.00%;12.00%;-14.29%;4.17%;-8.00%;-13.04%;-25.00%;26.67%;15.79%;27.27%;-28.57%;0.00%;19.94%
2003;50.00%;0.00%;-6.67%;-3.57%;48.15%;-22.50%;-3.23%;33.33%;10.00%;-0.00%;36.36%;5.00%;147.64%
2004;31.75%;-3.61%;-12.50%;-21.43%;25.45%;30.43%;44.44%;-15.38%;27.27%;28.57%;11.11%;-0.50%;152.81%
2005;-0.50%;-6.57%;-0.54%;-2.17%;1.67%;8.20%;-10.61%;-6.21%;-4.22%;12.58%;-10.06%;24.22%;9.99%
2006;-9.50%;37.02%;0.40%;0.80%;0.00%;1.59%;5.88%;-5.93%;-39.76%;14.38%;2.29%;28.49%;35.04%
2007;13.04%;23.08%;20.00%;4.17%;-2.50%;10.26%;28.14%;-9.26%;25.00%;-22.08%;-7.80%;-33.18%;43.83%
2008;-40.67%;-10.11%;-13.12%;12.95%;33.76%;-10.95%;-9.63%;-2.37%;-19.39%;-22.56%;-0.97%;0.98%;-89.70%
2009;-3.88%;-1.01%;-6.12%;19.57%;2.73%;0.88%;5.26%;-3.33%;7.76%;12.00%;-3.57%;5.19%;44.65%
2010;21.13%;8.14%;-3.23%;-17.22%;-6.04%;14.29%;4.38%;7.78%;-3.33%;-2.30%;17.06%;2.01%;48.93%
2011;-5.91%;-2.62%;-8.60%;20.59%;-11.71%;-14.36%;1.94%;-22.78%;4.10%;9.45%;4.32%;21.38%;-3.74%
2012;-5.11%;8.98%;2.75%;1.60%;0.00%;10.53%;5.24%;24.43%;7.27%;-1.69%;34.14%;15.31%;101.29%
2013;-4.92%;17.41%;0.20%;14.00%;-5.41%;-11.05%;-12.21%;4.25%;7.87%;6.65%;0.60%;-0.40%;16.55%
2014;-10.04%;-1.79%;13.18%;2.41%;11.09%;-7.27%;-1.57%;1.45%;-2.97%;-5.92%;3.04%;1.05%;6.00%
2015;-17.08%;-9.05%;2.21%;-5.95%;1.05%;-9.17%;-7.41%;-12.25%;-2.52%;-7.76%;1.40%;-5.07%;-66.81%
2016;-15.53%;6.32%;12.43%;20.19%;-4.03%;-1.70%;12.55%;14.62%;-9.73%;-5.20%;-12.55%;-8.97%;7.58%
2017;30.54%;1.89%;7.04%;0.00%;19.88%;-10.12%;21.86%;10.76%;23.79%;13.73%;-5.34%;0.00%;110.28%
2018;2.19%;1.78%;-5.95%;-4.28%;-17.68%;-9.47%;17.69%;-9.81%;1.79%;30.73%;-3.08%;3.18%;4.51%
2019;11.18%;-9.88%;-5.58%;1.49%;-10.97%;-1.16%;-4.00%;-8.09%;12.00%;-5.24%;2.01%;32.27%;13.45%
2020;11.36%;-14.72%;-56.27%;26.91%;19.03%;25.00%;3.37%;4.43%;17.41%;19.58%;9.38%;-0.29%;60.37%
2021;17.76%;9.17%;3.34%;33.07%;16.35%;29.03%;-18.95%;2.61%;-24.64%;-11.89%;-8.00%;16.57%;63.15%
2022;-22.20%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-24.38%
