;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2012;0.15%;18.65%;0.99%;5.10%;-8.72%;4.34%;-4.90%;-4.40%;-6.78%;-13.58%;-11.54%;2.66%;-18.11%
2013;-11.44%;-2.13%;0.85%;1.69%;-8.33%;-4.59%;-9.00%;-8.85%;2.24%;0.00%;10.67%;-6.60%;-34.21%
2014;-9.99%;3.77%;3.45%;-4.91%;0.07%;0.26%;-3.80%;2.27%;-3.20%;-3.65%;2.38%;2.05%;-9.64%
2015;-7.79%;1.53%;36.06%;9.59%;-16.58%;-7.89%;-4.91%;-7.34%;-8.63%;9.36%;-11.38%;-11.51%;-16.06%
2016;-8.31%;20.20%;16.26%;1.56%;1.69%;8.20%;15.91%;-9.22%;0.65%;-0.79%;3.89%;10.27%;60.34%
2017;15.10%;7.98%;-7.39%;-2.19%;6.04%;-5.11%;11.78%;12.33%;-4.91%;-5.91%;-3.86%;39.40%;62.38%
2018;-0.37%;-0.48%;-1.00%;12.37%;5.14%;-7.74%;3.51%;2.71%;3.27%;27.84%;3.53%;20.43%;67.91%
2019;10.29%;-0.36%;-2.50%;-12.03%;13.72%;-5.26%;-6.12%;-1.03%;-6.28%;-7.22%;19.53%;7.01%;12.61%
2020;7.59%;11.62%;-22.51%;-16.98%;23.51%;14.29%;1.12%;3.33%;-5.53%;-2.50%;0.99%;8.50%;22.60%
2021;-4.30%;-6.67%;22.07%;9.57%;8.00%;-0.86%;9.91%;-6.34%;-2.83%;-0.03%;1.84%;2.95%;35.87%
2022;-4.10%;-3.19%;1.87%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-5.33%
