;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;21.21%;-16.67%;0.00%;0.00%;0.00%;-89.00%;-9.09%;100.00%;400.00%;0.00%;0.00%;50.00%;485.39%
2001;60.67%;0.00%;-33.61%;50.00%;4.17%;0.00%;-60.00%;0.00%;0.00%;-30.00%;-28.57%;2.00%;-5.98%
2002;0.00%;27.45%;55.38%;-30.69%;0.00%;0.00%;0.00%;0.00%;0.00%;-14.29%;136.67%;56.34%;475.11%
2003;57.66%;0.00%;0.00%;-35.71%;11.11%;100.00%;-50.00%;76.00%;-42.05%;0.00%;-0.00%;17.65%;862.13%
2004;0.00%;0.33%;49.50%;33.33%;0.00%;0.17%;66.39%;-10.00%;20.00%;-44.35%;83.03%;0.00%;391.13%
2005;36.36%;6.67%;37.50%;13.59%;0.04%;0.00%;20.00%;-66.67%;0.00%;-30.00%;14.29%;-37.50%;301.50%
2006;100.00%;100.00%;-35.00%;53.85%;5.30%;-99.99%;0.00%;0.00%;25.00%;0.00%;0.00%;0.00%;193.27%
2007;0.00%;4.80%;358.02%;-52.50%;14.04%;-7.71%;25.02%;24.00%;1.08%;75.53%;-19.39%;-2.26%;230.64%
2008;-3.85%;20.00%;-6.01%;0.00%;3.48%;-2.67%;-19.01%;8.70%;-19.20%;-0.99%;0.00%;0.00%;-17.87%
2009;0.00%;0.00%;-0.01%;0.00%;0.00%;-1.50%;0.00%;0.00%;0.00%;0.00%;0.00%;-0.01%;-1.52%
2010;0.00%;0.00%;0.00%;0.02%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.02%
2011;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-15.74%;-1.20%;0.00%;-16.94%
2012;-7.93%;-13.91%;0.00%;-32.31%;0.00%;0.00%;0.00%;-2.30%;0.00%;0.00%;0.00%;-1.14%;-57.58%
2013;0.75%;0.00%;-6.75%;0.00%;0.00%;0.00%;0.00%;0.00%;-24.99%;0.00%;0.00%;0.00%;-30.99%
2014;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-33.26%;0.00%;0.00%;0.00%;0.05%;10.00%;-23.21%
2015;0.00%;23.64%;0.00%;-26.47%;0.00%;0.00%;14.40%;0.00%;0.00%;0.00%;0.00%;0.00%;11.57%
2016;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2017;0.00%;0.00%;-20.45%;-1.10%;26.44%;0.00%;7.64%;0.00%;0.00%;0.00%;0.00%;38.78%;49.29%
2018;-11.76%;76.03%;0.00%;0.00%;0.00%;6.06%;0.00%;0.00%;10.69%;0.00%;0.00%;0.00%;69.93%
2019;-3.24%;1.35%;11.84%;10.29%;8.01%;-4.83%;10.25%;2.94%;14.27%;9.01%;10.09%;7.08%;81.05%
2020;10.51%;-1.41%;-17.86%;-10.43%;0.00%;11.65%;20.37%;5.43%;33.63%;9.23%;2.59%;-13.96%;48.79%
2021;-4.26%;4.72%;6.63%;1.99%;21.95%;48.00%;89.19%;36.43%;-11.06%;-6.99%;-5.08%;2.67%;154.67%
2022;-3.88%;-13.51%;13.27%;1.99%;-1.24%;-8.46%;-2.29%;0.00%;0.00%;0.00%;0.00%;0.00%;-9.79%
