;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2008;-6.54%;6.44%;-2.29%;1.92%;-0.75%;-1.52%;0.39%;11.54%;-6.90%;-3.70%;-3.85%;-8.00%;-11.70%
2009;4.35%;4.17%;2.04%;-0.04%;9.80%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;20.30%
2010;0.00%;25.00%;3.65%;-8.34%;-3.37%;3.23%;0.00%;6.25%;0.00%;-16.18%;24.51%;-12.50%;27.12%
2011;0.04%;3.57%;10.31%;3.12%;3.03%;-7.35%;0.00%;-1.59%;-0.00%;-3.23%;-3.33%;0.00%;11.63%
2012;3.45%;4.79%;0.37%;-0.37%;3.33%;-3.23%;3.33%;-3.23%;0.00%;0.00%;-1.67%;0.00%;7.70%
2013;3.28%;1.37%;0.00%;-0.11%;3.55%;-0.07%;-0.03%;0.03%;-0.03%;0.17%;0.03%;-0.03%;8.56%
2014;-0.17%;0.40%;13.51%;-9.97%;0.00%;7.40%;4.10%;2.98%;-0.26%;3.16%;0.00%;0.00%;21.21%
2015;0.00%;-6.25%;0.00%;21.70%;9.71%;-0.03%;0.00%;0.00%;-5.88%;6.72%;-5.89%;30.68%;51.15%
2016;0.00%;0.00%;2.43%;5.46%;-0.07%;16.50%;0.00%;0.00%;-1.27%;5.11%;3.29%;0.14%;32.75%
2017;-2.02%;8.63%;18.96%;-6.07%;0.00%;0.00%;0.00%;0.00%;9.00%;0.00%;0.00%;2.77%;31.27%
2018;0.00%;0.00%;5.29%;12.77%;0.00%;0.00%;-3.32%;-0.02%;-13.78%;-13.98%;0.00%;0.00%;-13.53%
2019;6.93%;0.00%;0.00%;-2.29%;0.00%;0.00%;2.33%;0.00%;-1.14%;0.25%;-0.23%;0.02%;7.87%
2020;1.49%;13.20%;-20.00%;25.22%;0.00%;0.00%;0.00%;0.00%;0.00%;8.31%;-0.17%;-3.66%;24.65%
2021;2.00%;1.37%;2.75%;-5.88%;4.19%;0.00%;1.98%;-0.20%;-11.57%;-10.67%;9.45%;-2.84%;-7.37%
2022;3.04%;13.51%;2.29%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;18.84%
