;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2005;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;4.93%;16.78%;21.71%
2006;31.00%;26.83%;31.10%;8.22%;-10.65%;-2.79%;0.90%;-19.72%;-6.95%;4.14%;3.23%;18.63%;85.56%
2007;-8.95%;-3.64%;-4.90%;4.83%;4.99%;-23.22%;1.99%;-31.23%;14.68%;8.88%;-22.89%;-0.76%;-61.10%
2008;32.16%;5.13%;-10.03%;15.00%;-14.38%;8.20%;11.16%;-15.65%;-51.10%;-16.93%;6.16%;0.36%;-35.60%
2009;-6.58%;-1.90%;-6.41%;39.70%;17.76%;-9.15%;18.13%;24.10%;-7.34%;-5.16%;11.05%;21.36%;96.02%
2010;-14.80%;10.52%;-7.90%;1.94%;-6.11%;8.82%;10.72%;-6.37%;9.83%;6.80%;-2.23%;5.18%;17.79%
2011;-5.72%;-0.15%;-2.27%;-4.72%;-0.21%;1.86%;-2.44%;1.94%;0.29%;11.81%;0.37%;0.37%;5.11%
2012;4.70%;8.77%;10.44%;-2.53%;-9.49%;3.44%;0.68%;10.80%;9.56%;5.18%;0.87%;6.26%;48.67%
2013;12.57%;-0.72%;-1.03%;3.07%;-0.63%;-8.46%;-1.82%;-0.18%;2.69%;5.15%;-4.27%;-7.95%;-0.47%
2014;-9.20%;-3.48%;1.64%;7.91%;0.31%;6.23%;-7.31%;25.61%;-15.74%;-0.08%;-8.07%;-9.28%;-11.73%
2015;-14.97%;15.33%;-1.41%;5.77%;-13.81%;-0.04%;-17.30%;-12.74%;13.08%;22.75%;-2.47%;4.56%;-3.48%
2016;-0.24%;9.56%;17.35%;1.43%;5.30%;1.46%;2.22%;10.48%;0.24%;13.82%;-8.01%;-1.47%;54.36%
2017;5.56%;-0.92%;-2.61%;-4.50%;-0.41%;-4.02%;4.40%;6.90%;-6.19%;3.31%;-4.20%;15.82%;15.00%
2018;5.16%;-0.62%;-4.29%;-4.17%;0.34%;-9.33%;4.80%;-5.61%;-6.87%;-0.49%;6.85%;-2.90%;-12.47%
2019;32.67%;-1.55%;-2.40%;9.89%;2.77%;-2.10%;10.25%;-1.75%;6.42%;8.63%;7.46%;12.03%;80.22%
2020;14.56%;-8.19%;-26.53%;12.24%;9.13%;9.99%;27.47%;-7.91%;-17.92%;-4.89%;19.31%;-2.33%;26.50%
2021;-0.88%;8.45%;12.31%;-1.49%;5.01%;2.52%;6.64%;-13.70%;4.22%;-13.88%;7.38%;3.82%;21.93%
2022;9.59%;-11.19%;12.03%;-2.03%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;8.16%
