;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2020;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-3.72%;-8.19%;-0.41%;32.96%;3.72%;22.96%
2021;11.80%;-10.42%;9.55%;-17.49%;25.33%;4.94%;10.10%;0.34%;-3.75%;-22.60%;-0.76%;-2.23%;5.22%
2022;-17.52%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-18.55%
