;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2007;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2008;0.79%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.69%;0.00%;0.00%;0.00%;-29.53%;-28.05%
2009;43.52%;0.00%;0.00%;0.00%;0.00%;0.00%;0.46%;0.00%;0.00%;0.00%;0.00%;-51.03%;1.08%
2010;0.00%;0.00%;-4.05%;0.00%;0.00%;0.00%;0.19%;1.73%;0.00%;-2.00%;0.00%;0.00%;-4.09%
2011;0.00%;7.79%;9.33%;0.00%;0.00%;0.00%;20.00%;-18.38%;0.00%;0.00%;0.00%;0.00%;28.11%
2012;0.00%;1.97%;0.00%;0.00%;0.00%;-10.47%;0.00%;2.43%;0.00%;0.00%;0.00%;0.00%;-6.08%
2013;-1.54%;4.40%;0.00%;0.00%;0.00%;0.00%;0.00%;6.31%;0.00%;2.81%;29.94%;2.28%;46.51%
2014;0.00%;1.79%;0.00%;0.00%;5.26%;0.00%;0.00%;0.87%;-42.00%;0.00%;0.00%;0.00%;-34.08%
2015;0.00%;0.00%;-4.21%;40.00%;7.14%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;40.66%
2016;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2017;0.00%;0.00%;-6.53%;0.00%;-21.43%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-27.95%
2018;0.00%;0.00%;9.82%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-7.64%;0.00%;0.00%;2.19%
2019;0.00%;96.85%;-17.36%;0.00%;0.00%;0.00%;0.00%;-11.25%;0.00%;0.00%;0.00%;0.00%;68.91%
2020;0.00%;0.00%;1.77%;0.00%;0.00%;331.69%;-18.43%;-15.96%;0.00%;-9.57%;14.11%;12.13%;492.70%
2021;-1.28%;33.33%;-12.44%;-0.43%;14.70%;-15.47%;-0.85%;-4.29%;5.18%;0.00%;-7.41%;0.00%;34.79%
