Date;Open;High;Low;Close;Adj Close;Volume;MM200;Mayer;Variation;Gain;Loss;Simple RS;Classic RS;Simple RSI;Classic RSI
2010-01-04;5.059999942779541;5.059999942779541;5.059999942779541;5.059999942779541;4.844677448272705;0;;;;0.0;0.0;;;;
2010-01-05;5.059999942779541;5.059999942779541;5.059999942779541;5.059999942779541;4.844677448272705;0;;;0.0;0.0;0.0;;;;
2010-01-06;5.059999942779541;5.059999942779541;5.059999942779541;5.059999942779541;4.844677448272705;0;;;0.0;0.0;0.0;;;;
2010-01-07;5.059999942779541;5.059999942779541;5.059999942779541;5.059999942779541;4.844677448272705;0;;;0.0;0.0;0.0;;;;
2010-01-08;5.059999942779541;5.059999942779541;5.059999942779541;5.059999942779541;4.844677448272705;0;;;0.0;0.0;0.0;;;;
2010-01-11;6.170000076293945;6.170000076293945;6.099999904632568;6.099999904632568;5.840419769287109;10200;;;0.9957423210144043;0.9957423210144043;0.0;;;;
2010-01-12;6.099999904632568;6.099999904632568;6.099999904632568;6.099999904632568;5.840419769287109;0;;;0.0;0.0;0.0;;;;
2010-01-13;6.099999904632568;6.099999904632568;6.099999904632568;6.099999904632568;5.840419769287109;0;;;0.0;0.0;0.0;;;;
2010-01-14;6.099999904632568;6.099999904632568;6.099999904632568;6.099999904632568;5.840419769287109;0;;;0.0;0.0;0.0;;;;
2010-01-15;6.099999904632568;6.099999904632568;6.099999904632568;6.099999904632568;5.840419769287109;0;;;0.0;0.0;0.0;;;;
2010-01-18;6.099999904632568;6.099999904632568;6.099999904632568;6.099999904632568;5.840419769287109;0;;;0.0;0.0;0.0;;;;
2010-01-19;6.099999904632568;6.099999904632568;6.099999904632568;6.099999904632568;5.840419769287109;0;;;0.0;0.0;0.0;;;;
2010-01-20;6.099999904632568;6.099999904632568;6.099999904632568;6.099999904632568;5.840419769287109;0;;;0.0;0.0;0.0;;;;
2010-01-21;6.099999904632568;6.099999904632568;6.099999904632568;6.099999904632568;5.840419769287109;0;;;0.0;0.0;0.0;inf;inf;100.0;100.0
2010-01-22;6.099999904632568;6.099999904632568;6.099999904632568;6.099999904632568;5.840419769287109;0;;;0.0;0.0;0.0;inf;inf;100.0;100.0
2010-01-26;6.099999904632568;6.099999904632568;6.099999904632568;6.099999904632568;5.840419769287109;0;;;0.0;0.0;0.0;inf;inf;100.0;100.0
2010-01-27;6.099999904632568;6.099999904632568;6.099999904632568;6.099999904632568;5.840419769287109;0;;;0.0;0.0;0.0;inf;inf;100.0;100.0
2010-01-28;6.099999904632568;6.099999904632568;6.099999904632568;6.099999904632568;5.840419769287109;0;;;0.0;0.0;0.0;inf;inf;100.0;100.0
2010-01-29;6.099999904632568;6.099999904632568;6.099999904632568;6.099999904632568;5.840419769287109;0;;;0.0;0.0;0.0;inf;inf;100.0;100.0
