Date;Open;High;Low;Close;Adj Close;Volume;ret;tret
2010-01-04;1.1652120351791382;1.1652120351791382;1.1652120351791382;1.1652120351791382;0.653762936592102;0;;
2010-01-05;1.1652120351791382;1.1652120351791382;1.1652120351791382;1.1652120351791382;0.653762936592102;0;0.0;0.0
2010-01-06;1.207582950592041;1.207582950592041;1.1969900131225586;1.1969900131225586;0.6715924739837646;1132;2.73;2.73
2010-01-07;1.1758049726486206;1.2287689447402954;1.1722739934921265;1.2287689447402954;0.689422607421875;8779;2.65;5.38
2010-01-08;1.2287689447402954;1.2287689447402954;1.2287689447402954;1.2287689447402954;0.689422607421875;0;0.0;5.38
2010-01-11;1.1581499576568604;1.1969900131225586;1.1546189785003662;1.1969900131225586;0.6715924739837646;18408;-2.59;2.79
2010-01-12;1.1969900131225586;1.1969900131225586;1.1969900131225586;1.1969900131225586;0.6715924739837646;0;0.0;2.79
2010-01-13;1.1969900131225586;1.1969900131225586;1.1969900131225586;1.1969900131225586;0.6715924739837646;0;0.0;2.79
2010-01-14;1.1793359518051147;1.1793359518051147;1.1652120351791382;1.1722739934921265;0.6577250957489014;19824;-2.06;0.73
2010-01-15;1.151087999343872;1.1722739934921265;1.151087999343872;1.1722739934921265;0.6577250957489014;5664;0.0;0.73
2010-01-18;1.1687430143356323;1.1793359518051147;1.1687430143356323;1.1722739934921265;0.6577250957489014;35967;0.0;0.73
2010-01-19;1.1722739934921265;1.1722739934921265;1.1722739934921265;1.1722739934921265;0.6577250957489014;0;0.0;0.73
2010-01-20;1.1758049726486206;1.232300043106079;1.1758049726486206;1.232300043106079;0.6914038062095642;9912;5.12;5.85
2010-01-21;1.232300043106079;1.232300043106079;1.232300043106079;1.232300043106079;0.6914038062095642;0;0.0;5.85
2010-01-22;1.1969900131225586;1.1969900131225586;1.1546189785003662;1.1546189785003662;0.6478193998336792;5664;-6.3;-0.4500000000000002
2010-01-26;1.1687430143356323;1.1863969564437866;1.1687430143356323;1.1863969564437866;0.6656491160392761;13310;2.75;2.3
2010-01-27;1.1863969564437866;1.1863969564437866;1.1863969564437866;1.1863969564437866;0.6656491160392761;0;0.0;2.3
2010-01-28;1.1863969564437866;1.1863969564437866;1.1687430143356323;1.1687430143356323;0.6557439565658569;22656;-1.49;0.8099999999999998
2010-01-29;1.1687430143356323;1.1899280548095703;1.1652120351791382;1.1652120351791382;0.653762936592102;38516;-0.3;0.5099999999999998
2010-02-01;1.1652120351791382;1.1652120351791382;1.1652120351791382;1.1652120351791382;0.653762936592102;0;0.0;0.5099999999999998
2010-02-02;1.1652120351791382;1.1652120351791382;1.151087999343872;1.151087999343872;0.6458383202552795;7929;-1.21;-0.7000000000000002
2010-02-03;1.151087999343872;1.151087999343872;1.151087999343872;1.151087999343872;0.6458383202552795;0;0.0;-0.7000000000000002
2010-02-04;1.1652120351791382;1.1652120351791382;1.151087999343872;1.151087999343872;0.6458383202552795;9629;0.0;-0.7000000000000002
2010-02-05;1.151087999343872;1.151087999343872;1.1122479438781738;1.1122479438781738;0.6240465641021729;32002;-3.37;-4.07
2010-02-08;1.1122479438781738;1.1122479438781738;1.1122479438781738;1.1122479438781738;0.6240465641021729;0;0.0;-4.07
2010-02-09;1.1122479438781738;1.1122479438781738;1.1122479438781738;1.1122479438781738;0.6240465641021729;0;0.0;-4.07
2010-02-10;1.1122479438781738;1.1122479438781738;1.1122479438781738;1.1122479438781738;0.6240465641021729;0;0.0;-4.07
2010-02-11;1.1652120351791382;1.1652120351791382;1.1299020051956177;1.1652120351791382;0.653762936592102;3115;4.76;0.6899999999999995
