Date;Open;High;Low;Close;Adj Close;Volume;MM200;Mayer
2010-01-04;12.739495277404785;12.739495277404785;12.739495277404785;12.739495277404785;6.0717291831970215;0;;
2010-01-05;12.739495277404785;12.739495277404785;12.739495277404785;12.739495277404785;6.0717291831970215;0;;
2010-01-06;12.739495277404785;12.739495277404785;12.739495277404785;12.739495277404785;6.0717291831970215;0;;
2010-01-07;12.739495277404785;12.739495277404785;12.739495277404785;12.739495277404785;6.0717291831970215;0;;
2010-01-08;12.739495277404785;12.739495277404785;12.739495277404785;12.739495277404785;6.0717291831970215;0;;
2010-01-11;12.739495277404785;12.739495277404785;12.739495277404785;12.739495277404785;6.0717291831970215;0;;
2010-01-12;12.739495277404785;12.739495277404785;12.739495277404785;12.739495277404785;6.194315433502197;0;;
2010-01-13;12.739495277404785;12.739495277404785;12.739495277404785;12.739495277404785;6.194315433502197;0;;
2010-01-14;12.739495277404785;12.739495277404785;12.739495277404785;12.739495277404785;6.194315433502197;0;;
2010-01-15;12.739495277404785;12.739495277404785;12.739495277404785;12.739495277404785;6.194315433502197;0;;
2010-01-18;12.244070053100586;12.244070053100586;12.244070053100586;12.244070053100586;5.953424453735352;847;;
2010-01-19;12.383260726928711;12.383260726928711;12.383260726928711;12.383260726928711;6.021103382110596;423;;
2010-01-20;12.383260726928711;12.383260726928711;12.383260726928711;12.383260726928711;6.021103382110596;0;;
2010-01-21;11.331072807312012;12.383260726928711;11.331072807312012;12.383260726928711;6.021103382110596;847;;
2010-01-22;12.383260726928711;12.383260726928711;12.383260726928711;12.383260726928711;6.021103382110596;0;;
2010-01-26;11.331072807312012;12.383260726928711;11.328713417053223;11.559911727905273;5.620767593383789;3391;;
2010-01-27;11.456108093261719;11.5575532913208;11.45374870300293;11.45374870300293;5.56914758682251;19074;;
2010-01-28;11.45374870300293;11.45374870300293;11.45374870300293;11.45374870300293;5.56914758682251;8477;;
2010-01-29;11.456108093261719;11.456108093261719;11.456108093261719;11.456108093261719;5.570294380187988;8477;;
2010-02-01;11.559911727905273;11.67786979675293;11.559911727905273;11.67786979675293;5.6781229972839355;1695;;
2010-02-02;11.795827865600586;11.795827865600586;11.795827865600586;11.795827865600586;5.735476493835449;423;;
2010-02-03;11.795827865600586;11.795827865600586;11.795827865600586;11.795827865600586;5.735476493835449;0;;
2010-02-04;11.795827865600586;11.795827865600586;11.795827865600586;11.795827865600586;5.735476493835449;0;;
2010-02-05;11.088079452514648;11.795827865600586;11.088079452514648;11.4419527053833;5.56341028213501;1271;;
2010-02-08;11.4419527053833;11.4419527053833;11.4419527053833;11.4419527053833;5.56341028213501;0;;
2010-02-09;11.4419527053833;11.4419527053833;11.4419527053833;11.4419527053833;5.56341028213501;0;;
2010-02-10;11.4419527053833;11.4419527053833;11.4419527053833;11.4419527053833;5.56341028213501;5510;;
2010-02-11;11.4419527053833;11.4419527053833;11.4419527053833;11.4419527053833;5.56341028213501;0;;
2010-02-12;11.4419527053833;11.4419527053833;11.4419527053833;11.4419527053833;5.56341028213501;0;;
2010-02-17;11.795827865600586;11.795827865600586;11.795827865600586;11.795827865600586;5.735476493835449;1271;;
2010-02-18;11.795827865600586;11.795827865600586;11.795827865600586;11.795827865600586;5.735476493835449;0;;
2010-02-19;11.323994636535645;11.795827865600586;11.323994636535645;11.795827865600586;5.735476493835449;2119;;
2010-02-22;11.795827865600586;11.795827865600586;11.795827865600586;11.795827865600586;5.735476493835449;1695;;
2010-02-23;11.795827865600586;11.795827865600586;11.795827865600586;11.795827865600586;5.735476493835449;423;;
2010-02-24;11.795827865600586;11.795827865600586;11.795827865600586;11.795827865600586;5.735476493835449;0;;
2010-02-25;11.795827865600586;11.795827865600586;11.795827865600586;11.795827865600586;5.735476493835449;0;;
2010-02-26;11.795827865600586;11.795827865600586;11.795827865600586;11.795827865600586;5.735476493835449;0;;
2010-03-01;11.913786888122559;12.031744956970215;11.913786888122559;12.031744956970215;5.850183963775635;1271;;
2010-03-02;12.031744956970215;12.031744956970215;12.031744956970215;12.031744956970215;5.850183963775635;0;;
2010-03-03;12.031744956970215;12.031744956970215;12.031744956970215;12.031744956970215;5.850183963775635;0;;
2010-03-04;12.031744956970215;12.031744956970215;12.031744956970215;12.031744956970215;5.850183963775635;0;;
2010-03-05;12.031744956970215;12.031744956970215;12.031744956970215;12.031744956970215;5.850183963775635;0;;
2010-03-08;12.031744956970215;12.031744956970215;12.031744956970215;12.031744956970215;5.850183963775635;0;;
2010-03-09;12.031744956970215;12.031744956970215;12.031744956970215;12.031744956970215;5.850183963775635;0;;
2010-03-10;12.031744956970215;12.031744956970215;12.031744956970215;12.031744956970215;5.850183963775635;0;;
2010-03-11;12.031744956970215;12.031744956970215;12.031744956970215;12.031744956970215;5.850183963775635;0;;
2010-03-12;11.772236824035645;11.866602897644043;11.772236824035645;11.866602897644043;5.769888877868652;12716;;
2010-03-15;11.866602897644043;11.866602897644043;11.866602897644043;11.866602897644043;5.769888877868652;0;;
2010-03-16;11.866602897644043;11.866602897644043;11.866602897644043;11.866602897644043;5.769888877868652;0;;
2010-03-17;11.866602897644043;11.866602897644043;11.866602897644043;11.866602897644043;5.769888877868652;0;;
2010-03-18;11.866602897644043;11.866602897644043;11.866602897644043;11.866602897644043;5.769888877868652;0;;
2010-03-19;11.866602897644043;11.866602897644043;11.866602897644043;11.866602897644043;5.769888877868652;0;;
2010-03-22;11.866602897644043;11.866602897644043;11.866602897644043;11.866602897644043;5.769888877868652;0;;
2010-03-23;11.866602897644043;11.866602897644043;11.866602897644043;11.866602897644043;5.769888877868652;0;;
2010-03-24;11.866602897644043;11.866602897644043;11.866602897644043;11.866602897644043;5.769888877868652;0;;
2010-03-25;11.866602897644043;11.866602897644043;11.866602897644043;11.866602897644043;5.769888877868652;0;;
2010-03-26;11.22962760925293;11.559911727905273;11.22962760925293;11.323994636535645;5.506057262420654;10596;;
2010-03-29;11.772236824035645;11.772236824035645;11.772236824035645;11.772236824035645;5.724006175994873;423;;
2010-03-30;11.772236824035645;11.772236824035645;11.772236824035645;11.772236824035645;5.724006175994873;0;;
2010-03-31;11.772236824035645;11.772236824035645;11.772236824035645;11.772236824035645;5.724006175994873;0;;
2010-04-01;11.772236824035645;11.772236824035645;11.772236824035645;11.772236824035645;5.724006175994873;0;;
2010-04-05;11.772236824035645;11.772236824035645;11.772236824035645;11.772236824035645;5.724006175994873;0;;
2010-04-06;11.772236824035645;11.772236824035645;11.772236824035645;11.772236824035645;5.724006175994873;0;;
2010-04-07;11.772236824035645;11.772236824035645;11.772236824035645;11.772236824035645;5.724006175994873;0;;
2010-04-08;11.088079452514648;11.206036567687988;11.088079452514648;11.206036567687988;5.44870138168335;50;;
2010-04-09;12.029385566711426;12.029385566711426;12.029385566711426;12.029385566711426;5.90009069442749;423;;
2010-04-12;12.029385566711426;12.029385566711426;12.029385566711426;12.029385566711426;5.90009069442749;0;;
2010-04-13;12.029385566711426;12.029385566711426;12.029385566711426;12.029385566711426;5.90009069442749;0;;
2010-04-14;12.029385566711426;12.029385566711426;12.029385566711426;12.029385566711426;5.90009069442749;0;;
2010-04-15;12.029385566711426;12.029385566711426;12.029385566711426;12.029385566711426;5.90009069442749;0;;
2010-04-16;10.14441204071045;11.276811599731445;10.14441204071045;11.276811599731445;5.530974388122559;6782;;
2010-04-19;11.276811599731445;11.276811599731445;11.276811599731445;11.276811599731445;5.530974388122559;0;;
2010-04-20;11.276811599731445;11.276811599731445;11.276811599731445;11.276811599731445;5.530974388122559;0;;
