Date;Open;High;Low;Close;Adj Close;Volume;MM200;Mayer;Variation;Gain;Loss;Simple RS;Classic RS;Simple RSI;Classic RSI
2010-01-04;10.333333015441895;10.333333015441895;10.333333015441895;10.333333015441895;4.31969690322876;0;;;;0.0;0.0;;;;
2010-01-05;10.333333015441895;10.333333015441895;10.333333015441895;10.333333015441895;4.31969690322876;0;;;0.0;0.0;0.0;;;;
2010-01-06;10.333333015441895;10.333333015441895;10.333333015441895;10.333333015441895;4.31969690322876;0;;;0.0;0.0;0.0;;;;
2010-01-07;10.333333015441895;10.333333015441895;10.333333015441895;10.333333015441895;4.31969690322876;0;;;0.0;0.0;0.0;;;;
2010-01-08;10.333333015441895;10.333333015441895;10.333333015441895;10.333333015441895;4.31969690322876;0;;;0.0;0.0;0.0;;;;
2010-01-11;10.333333015441895;10.333333015441895;10.333333015441895;10.333333015441895;4.31969690322876;0;;;0.0;0.0;0.0;;;;
2010-01-12;10.333333015441895;10.333333015441895;10.333333015441895;10.333333015441895;4.31969690322876;0;;;0.0;0.0;0.0;;;;
2010-01-13;10.333333015441895;10.333333015441895;10.333333015441895;10.333333015441895;4.31969690322876;0;;;0.0;0.0;0.0;;;;
2010-01-14;10.333333015441895;10.333333015441895;10.333333015441895;10.333333015441895;4.31969690322876;0;;;0.0;0.0;0.0;;;;
2010-01-15;10.333333015441895;10.333333015441895;10.333333015441895;10.333333015441895;4.31969690322876;0;;;0.0;0.0;0.0;;;;
2010-01-18;10.333333015441895;10.333333015441895;10.333333015441895;10.333333015441895;4.31969690322876;0;;;0.0;0.0;0.0;;;;
2010-01-19;10.333333015441895;10.333333015441895;10.333333015441895;10.333333015441895;4.31969690322876;0;;;0.0;0.0;0.0;;;;
2010-01-20;10.333333015441895;10.333333015441895;10.333333015441895;10.333333015441895;4.31969690322876;0;;;0.0;0.0;0.0;;;;
2010-01-21;10.333333015441895;10.333333015441895;10.333333015441895;10.333333015441895;4.31969690322876;0;;;0.0;0.0;0.0;;;;
