Date;Open;High;Low;Close;Adj Close;Volume;MM200;Mayer
2010-01-04;3.6500000953674316;3.7699999809265137;3.6500000953674316;3.7699999809265137;1.3337666988372803;22000;;
2010-01-05;3.700000047683716;3.799999952316284;3.700000047683716;3.799999952316284;1.3443801403045654;29000;;
2010-01-06;3.700000047683716;3.8310000896453857;3.5;3.8310000896453857;1.3553470373153687;516000;;
2010-01-07;3.8440001010894775;3.8440001010894775;3.7990000247955322;3.819999933242798;1.351455807685852;63000;;
2010-01-08;3.819999933242798;3.819999933242798;3.819999933242798;3.819999933242798;1.351455807685852;10000;;
2010-01-11;3.819999933242798;3.819999933242798;3.799999952316284;3.819999933242798;1.351455807685852;159000;;
2010-01-12;3.813999891281128;3.890000104904175;3.799999952316284;3.890000104904175;1.376220703125;847000;;
2010-01-13;3.8499999046325684;3.8499999046325684;3.811000108718872;3.8499999046325684;1.3620694875717163;638000;;
2010-01-14;3.8499999046325684;3.8499999046325684;3.8010001182556152;3.8010001182556152;1.3447338342666626;177000;;
2010-01-15;3.7709999084472656;3.7709999084472656;3.740999937057495;3.75;1.326690912246704;10000;;
2010-01-18;3.6989998817443848;3.7990000247955322;3.6989998817443848;3.7950000762939453;1.34261155128479;97000;;
2010-01-19;3.7009999752044678;3.796999931335449;3.7009999752044678;3.747999906539917;1.3259836435317993;25000;;
2010-01-20;3.7149999141693115;3.749000072479248;3.6700000762939453;3.740000009536743;1.3231531381607056;508000;;
2010-01-21;3.75;3.75;3.7300000190734863;3.7300000190734863;1.3196150064468384;102000;;
2010-01-22;3.7300000190734863;3.7300000190734863;3.7300000190734863;3.7300000190734863;1.3196150064468384;287000;;
2010-01-26;3.700000047683716;3.7300000190734863;3.700000047683716;3.7300000190734863;1.3196150064468384;262000;;
2010-01-27;3.619999885559082;3.7880001068115234;3.619999885559082;3.7880001068115234;1.3401347398757935;339000;;
2010-01-28;3.6500000953674316;3.7869999408721924;3.6500000953674316;3.7869999408721924;1.3397806882858276;1046000;;
2010-01-29;3.8499999046325684;3.934999942779541;3.809999942779541;3.8499999046325684;1.3620694875717163;74000;;
2010-02-01;3.8450000286102295;3.8499999046325684;3.8429999351501465;3.8499999046325684;1.3620694875717163;36000;;
2010-02-02;3.799999952316284;3.799999952316284;3.799999952316284;3.799999952316284;1.3443801403045654;1000;;
2010-02-03;3.7200000286102295;3.799999952316284;3.7200000286102295;3.799999952316284;1.3443801403045654;3000;;
2010-02-04;3.765000104904175;3.765000104904175;3.7009999752044678;3.7200000286102295;1.3160772323608398;227000;;
2010-02-05;3.640000104904175;3.7890000343322754;3.640000104904175;3.700000047683716;1.3090014457702637;13000;;
2010-02-08;3.700000047683716;3.7300000190734863;3.700000047683716;3.7300000190734863;1.3196150064468384;6000;;
2010-02-09;3.7799999713897705;3.8389999866485596;3.7799999713897705;3.8389999866485596;1.3581777811050415;13000;;
2010-02-10;3.8389999866485596;3.865000009536743;3.8389999866485596;3.865000009536743;1.3673759698867798;16000;;
2010-02-11;3.875;3.884999990463257;3.875;3.875;1.3709137439727783;25000;;
2010-02-12;3.9000000953674316;3.930000066757202;3.875;3.924999952316284;1.3886030912399292;171000;;
2010-02-17;3.9059998989105225;4.0;3.9059998989105225;4.0;1.4151371717453003;75000;;
2010-02-18;3.938999891281128;3.938999891281128;3.937999963760376;3.937999963760376;1.393202304840088;93000;;
2010-02-19;3.8389999866485596;3.9000000953674316;3.8389999866485596;3.8389999866485596;1.3581777811050415;89000;;
2010-02-22;3.8389999866485596;3.8389999866485596;3.8389999866485596;3.8389999866485596;1.3581777811050415;0;;
2010-02-23;3.7699999809265137;3.7699999809265137;3.7100000381469727;3.759999990463257;1.3302289247512817;175000;;
2010-02-24;3.6500000953674316;3.6500000953674316;3.6500000953674316;3.6500000953674316;1.291312575340271;1000;;
2010-02-25;3.630000114440918;3.6989998817443848;3.630000114440918;3.697999954223633;1.3082940578460693;45000;;
2010-02-26;3.5899999141693115;3.6700000762939453;3.562000036239624;3.615000009536743;1.2789299488067627;361000;;
2010-03-01;3.6600000858306885;3.7239999771118164;3.6600000858306885;3.7239999771118164;1.3174923658370972;8000;;
2010-03-02;3.799999952316284;3.799999952316284;3.7890000343322754;3.799999952316284;1.3443801403045654;11000;;
2010-03-03;3.8399999141693115;3.8399999141693115;3.7899999618530273;3.7899999618530273;1.3408421277999878;21000;;
2010-03-04;3.7899999618530273;3.7899999618530273;3.7899999618530273;3.7899999618530273;1.3408421277999878;0;;
2010-03-05;3.75;3.799999952316284;3.75;3.799999952316284;1.3443801403045654;44000;;
2010-03-08;3.7690000534057617;3.7690000534057617;3.7690000534057617;3.7690000534057617;1.333412528038025;13000;;
2010-03-09;3.7899999618530273;3.825000047683716;3.7100000381469727;3.799999952316284;1.3443801403045654;165000;;
2010-03-10;3.8299999237060547;3.8299999237060547;3.7990000247955322;3.7990000247955322;1.3440260887145996;21000;;
