;Date;Open;High;Low;Close;Adj Close;Volume;Retornos
0;2001-01-02;483.5499877929688;483.5499877929688;461.3800048828125;462.489990234375;462.489990234375;1129400000;
1;2001-01-03;462.489990234375;484.3900146484375;459.2799987792969;484.3900146484375;484.3900146484375;188070000;4.74
2;2001-01-04;484.3900146484375;484.3900146484375;475.8999938964844;477.2000122070313;477.2000122070313;216940000;-1.48
3;2001-01-05;477.2000122070313;477.30999755859375;461.760009765625;463.1400146484375;463.1400146484375;1430800000;-2.95
4;2001-01-08;463.1400146484375;463.1400146484375;457.55999755859375;461.6400146484375;461.6400146484375;1115500000;-0.32
5;2001-01-09;461.6400146484375;466.3999938964844;461.3900146484375;463.9500122070313;463.9500122070313;1191300000;0.5
6;2001-01-10;463.9500122070313;475.4500122070313;461.5400085449219;475.4500122070313;475.4500122070313;1296500000;2.48
7;2001-01-11;475.4500122070313;484.5299987792969;474.4500122070313;483.8599853515625;483.8599853515625;1411200000;1.77
8;2001-01-12;483.8399963378906;487.6799926757813;480.1700134277344;485.75;485.75;1276000000;0.39
9;2001-01-16;485.75;493.4599914550781;483.8599853515625;493.2799987792969;493.2799987792969;1205700000;1.55
10;2001-01-17;493.2799987792969;501.0499877929688;493.2200012207031;493.4599914550781;493.4599914550781;1349100000;0.04
11;2001-01-18;490.9500122070313;494.75;490.0199890136719;494.6300048828125;494.6300048828125;1445000000;0.24
12;2001-01-19;494.6199951171875;496.1900024414063;487.7699890136719;488.0899963378906;488.0899963378906;1407800000;-1.32
13;2001-01-22;488.0899963378906;490.6900024414063;485.989990234375;490.1499938964844;490.1499938964844;1164000000;0.42
14;2001-01-23;490.1499938964844;502.0700073242188;490.0799865722656;502.05999755859375;502.05999755859375;1232600000;2.43
15;2001-01-24;502.05999755859375;505.1499938964844;501.3399963378906;502.25;502.25;1309000000;0.04
16;2001-01-25;502.25;502.25;499.0;499.0;499.0;1258000000;-0.65
17;2001-01-26;499.0;499.7799987792969;494.1300048828125;498.6799926757813;498.6799926757813;1098000000;-0.06
18;2001-01-29;498.6700134277344;507.9100036621094;498.6700134277344;507.9100036621094;507.9100036621094;1053100000;1.85
19;2001-01-30;507.9100036621094;511.6700134277344;506.8200073242188;511.6600036621094;511.6600036621094;1149800000;0.74
20;2001-01-31;511.6600036621094;515.219970703125;508.0299987792969;508.3399963378906;508.3399963378906;1295300000;-0.65
21;2001-02-01;508.3299865722656;508.9400024414063;505.2300109863281;508.9400024414063;508.9400024414063;1118800000;0.12
22;2001-02-02;508.9800109863281;509.6199951171875;500.7900085449219;501.5;501.5;1048400000;-1.46
23;2001-02-05;501.0199890136719;501.0199890136719;498.4299926757813;500.739990234375;500.739990234375;1013000000;-0.15
24;2001-02-06;500.739990234375;507.4599914550781;500.6499938964844;505.760009765625;505.760009765625;1059600000;1.0
25;2001-02-07;505.760009765625;507.4700012207031;502.6700134277344;507.0799865722656;507.0799865722656;1158300000;0.26
26;2001-02-08;507.0799865722656;508.0899963378906;501.9299926757813;502.8900146484375;502.8900146484375;1107200000;-0.83
27;2001-02-09;502.8900146484375;502.8900146484375;494.5499877929688;497.0499877929688;497.0499877929688;1075500000;-1.16
28;2001-02-12;497.0499877929688;505.3599853515625;495.510009765625;505.3500061035156;505.3500061035156;1012300000;1.67
29;2001-02-13;505.3500061035156;510.9400024414063;502.1499938964844;502.5700073242188;502.5700073242188;1075200000;-0.55
30;2001-02-14;502.5700073242188;503.489990234375;497.739990234375;503.489990234375;503.489990234375;1150300000;0.18
31;2001-02-15;503.489990234375;510.0199890136719;503.489990234375;508.8500061035156;508.8500061035156;1153700000;1.06
32;2001-02-16;508.8500061035156;508.8500061035156;497.6499938964844;499.2799987792969;499.2799987792969;1257200000;-1.88
