;Data Referência;Demonstração Financeira;Release de Resultados;Acao;Data Divulgação
0;31/12/2021;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=111777&CodigoTipoInstituicao=1;;BRSR6;2022-02-15 20:34:46.458178
1;30/09/2021;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=109667&CodigoTipoInstituicao=1;;BRSR6;2022-02-15 20:34:46.458178
2;30/06/2021;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=107631&CodigoTipoInstituicao=1;;BRSR6;2022-02-15 20:34:46.458178
3;31/03/2021;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=103891&CodigoTipoInstituicao=1;;BRSR6;2022-02-15 20:34:46.458178
4;31/12/2020;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=100931&CodigoTipoInstituicao=1;;BRSR6;2022-02-15 20:34:46.458178
5;30/09/2020;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=98175&CodigoTipoInstituicao=1;;BRSR6;2022-02-15 20:34:46.458178
6;30/06/2020;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=95915&CodigoTipoInstituicao=1;;BRSR6;2022-02-15 20:34:46.458178
7;31/03/2020;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=92948&CodigoTipoInstituicao=1;;BRSR6;2022-02-15 20:34:46.458178
8;31/12/2019;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=90871&CodigoTipoInstituicao=1;;BRSR6;2022-02-15 20:34:46.458178
9;30/09/2019;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=89200&CodigoTipoInstituicao=1;;BRSR6;2022-02-15 20:34:46.458178
