;Data Referência;Demonstração Financeira;Release de Resultados;Acao;Data Divulgação
0;31/12/2021;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=113308&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
1;30/09/2021;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=110108&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
2;30/06/2021;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=107990&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
3;31/03/2021;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=104512&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
4;31/12/2020;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=102334&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
5;30/09/2020;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=98500&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
6;30/06/2020;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=97002&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
7;31/03/2020;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=94193&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
8;31/12/2019;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=91883&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
9;30/09/2019;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=89397&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
10;30/06/2019;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=86556&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
11;31/03/2019;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=83602&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
12;31/12/2018;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=81424&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
13;30/09/2018;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=78908&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
14;30/06/2018;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=76926&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
15;31/03/2018;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=74129&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
16;31/12/2017;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=72488&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
17;30/09/2017;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=69620&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
18;30/06/2017;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=68224&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
19;31/03/2017;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=65365&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
20;31/12/2016;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=63657&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
21;30/09/2016;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=60944&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
22;30/06/2016;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=58783&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
23;31/03/2016;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=56028&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
24;31/12/2015;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=54585&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
25;30/09/2015;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=51623&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
26;30/06/2015;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=49687&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
27;31/03/2015;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=46863&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
28;31/12/2014;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=45361&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
29;30/09/2014;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=42276&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
30;30/06/2014;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=40342&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
31;31/03/2014;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=37545&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
32;31/12/2013;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=35978&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
33;30/09/2013;https://www.rad.cvm.gov.br/ENET/frmGerenciaPaginaFRE.aspx?NumeroSequencialDocumento=32518&CodigoTipoInstituicao=1;;PEAB3;2022-04-01 08:52:14.165599
