;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;17/03/2016;0,0000;JUROS;- ;1
1;25/02/2015;0,0000;Juros;- ;1
2;18/08/2014;0,0780;JRS CAP PROPRIO;- ;1
3;25/02/2014;0,1500;JRS CAP PRÓPRIO;- ;1
4;21/08/2013;0,3800;JRS CAP PRÓPRIO;- ;1
5;21/02/2013;0,2700;JRS CAP PRÓPRIO;- ;1
6;17/08/2012;0,1540;JRS CAP PRÓPRIO;- ;1
7;16/02/2012;0,1400;JRS CAP PRÓPRIO;- ;1
8;11/08/2011;0,0820;JRS CAP PRÓPRIO;- ;1
9;21/02/2011;0,4960;JRS CAP PRÓPRIO;- ;1
10;12/08/2010;0,1400;JRS CAP PRÓPRIO;- ;1
11;09/03/2010;0,0640;JRS CAP PRÓPRIO;- ;1
12;23/07/2009;0,0800;JRS CAP PRÓPRIO;- ;1
13;20/01/2009;0,0700;JRS CAP PRÓPRIO;- ;1
14;21/08/2008;0,1200;JRS CAP PRÓPRIO;- ;1
15;29/01/2008;0,1380;JRS CAP PRÓPRIO;- ;1
16;21/08/2007;12,0000;JRS CAP PRÓPRIO;- ;1000
17;16/01/2007;13,6000;JRS CAP PRÓPRIO;- ;1000
18;21/08/2006;15,0000;JRS CAP PRÓPRIO;- ;1000
19;20/01/2006;19,0000;JRS CAP PRÓPRIO;- ;1000
20;01/09/2005;17,4000;JRS CAP PRÓPRIO;- ;1000
21;12/01/2005;19,0000;JRS CAP PRÓPRIO;- ;1000
22;17/08/2004;17,2000;JRS CAP PRÓPRIO;- ;1000
23;09/01/2004;15,3000;JRS CAP PRÓPRIO;- ;1000
24;21/08/2003;14,2000;JRS CAP PRÓPRIO;- ;1000
25;03/01/2003;7,4000;JRS CAP PRÓPRIO;- ;1000
26;16/08/2002;11,8000;JRS CAP PRÓPRIO;- ;1000
27;28/12/2001;11,9200;JRS CAP PRÓPRIO;- ;1000
28;10/07/2001;11,9200;JRS CAP PRÓPRIO;- ;1000
29;28/12/2000;7,1100;JRS CAP PRÓPRIO;- ;1000
30;09/08/2000;9,9000;JRS CAP PRÓPRIO;- ;1000
31;29/12/1999;11,3300;JRS CAP PRÓPRIO;- ;1000
32;16/08/1999;5,7000;DIVIDENDO;- ;1000
33;02/03/1999;6,4000;DIVIDENDO;- ;1000
34;24/08/1998;5,2000;DIVIDENDO;- ;1000
35;14/01/1998;8,7059;JRS CAP PRÓPRIO;- ;1000
36;13/08/1997;6,6000;DIVIDENDO;- ;1000
37;24/02/1997;7,1000;DIVIDENDO;- ;1000
38;27/08/1996;6,2000;DIVIDENDO;- ;1000
39;12/02/1996;2,7000;DIVIDENDO;- ;1000
