;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;05/04/2021;0,2757;DIVIDENDO;15/09/2021 ;1
1;05/04/2021;0,4960;DIVIDENDO;15/04/2021 ;1
2;21/12/2020;1,8246;JRS CAP PROPRIO;- ;1
3;02/04/2020;0,6000;DIVIDENDO;22/10/2020 ;1
4;02/04/2020;1,2500;DIVIDENDO;22/04/2020 ;1
5;29/04/2019;1,8246;DIVIDENDO;15/05/2019 ;1
6;30/04/2018;1,8245;DIVIDENDO;28/06/2018 ;1
7;22/11/2016;1,8245;JRS CAP PROPRIO;- ;1
8;29/04/2016;1,8245;DIVIDENDO;- ;1
9;29/04/2015;3,5898;Dividendo;- ;1
10;18/08/2014;1,8245;JRS CAP PROPRIO;- ;1
11;29/04/2014;1,3635;DIVIDENDO;- ;1
12;10/05/2013;1,8245;JRS CAP PRÓPRIO;- ;1
13;09/05/2012;1,8245;JRS CAP PRÓPRIO;- ;1
14;06/05/2011;1,8245;JRS CAP PRÓPRIO;- ;1
15;11/05/2010;1,8245;JRS CAP PRÓPRIO;- ;1
16;14/05/2009;1,8245;JRS CAP PRÓPRIO;- ;1
17;12/08/2008;0,1374;JRS CAP PRÓPRIO;- ;1
18;13/05/2008;1,8245;JRS CAP PRÓPRIO;- ;1
