;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;30/06/2022;0,2873;JRS CAP PROPRIO;31/07/2023 ;1;VIVT3
1;29/04/2022;0,0896;JRS CAP PROPRIO;31/07/2023 ;1;VIVT3
2;26/04/2022;1,2120;DIVIDENDO;18/10/2022 ;1;VIVT3
3;31/03/2022;0,1493;JRS CAP PROPRIO;31/07/2023 ;1;VIVT3
4;25/02/2022;0,1074;JRS CAP PROPRIO;31/07/2023 ;1;VIVT3
5;27/12/2021;0,4800;JRS CAP PROPRIO;19/07/2022 ;1;VIVT3
6;27/12/2021;0,8945;DIVIDENDO;18/10/2022 ;1;VIVT3
7;30/09/2021;0,3573;JRS CAP PROPRIO;19/07/2022 ;1;VIVT3
8;30/06/2021;0,3739;JRS CAP PROPRIO;19/07/2022 ;1;VIVT3
9;30/04/2021;0,1661;JRS CAP PROPRIO;19/07/2022 ;1;VIVT3
10;15/04/2021;0,9418;DIVIDENDO;05/10/2021 ;1;VIVT3
11;31/03/2021;0,1601;JRS CAP PROPRIO;19/07/2022 ;1;VIVT3
12;26/02/2021;0,0889;JRS CAP PROPRIO;19/07/2022 ;1;VIVT3
13;28/12/2020;0,1540;JRS CAP PROPRIO;13/07/2021 ;1;VIVT3
14;28/12/2020;0,7108;DIVIDENDO;05/10/2021 ;1;VIVT3
15;27/11/2020;0,2369;JRS CAP PROPRIO;13/07/2021 ;1;VIVT3
16;28/09/2020;0,3610;JRS CAP PROPRIO;13/07/2021 ;1;VIVT3
17;30/06/2020;0,4998;JRS CAP PROPRIO;13/07/2021 ;1;VIVT3
18;28/05/2020;1,2193;DIVIDENDO;09/12/2020 ;1;VIVT3
19;31/03/2020;0,0833;JRS CAP PROPRIO;- ;1;VIVT3
20;28/02/2020;0,1499;JRS CAP PROPRIO;- ;1;VIVT3
21;30/12/2019;0,1944;JRS CAP PROPRIO;- ;1;VIVT3
22;30/12/2019;0,5554;DIVIDENDO;- ;1;VIVT3
23;28/06/2019;0,5376;JRS CAP PROPRIO;- ;1;VIVT3
24;30/04/2019;0,3166;JRS CAP PROPRIO;- ;1;VIVT3
25;11/04/2019;1,3710;DIVIDENDO;- ;1;VIVT3
26;28/02/2019;0,3888;JRS CAP PROPRIO;- ;1;VIVT3
27;17/12/2018;0,7497;JRS CAP PROPRIO;- ;1;VIVT3
28;17/09/2018;1,5550;JRS CAP PROPRIO;- ;1;VIVT3
29;29/06/2018;0,2221;JRS CAP PROPRIO;- ;1;VIVT3
30;12/04/2018;1,2173;DIVIDENDO;11/12/2018 ;1;VIVT3
31;26/12/2017;0,8256;JRS CAP PROPRIO;- ;1;VIVT3
32;29/09/2017;0,1694;JRS CAP PROPRIO;- ;1;VIVT3
33;30/06/2017;0,0528;JRS CAP PROPRIO;- ;1;VIVT3
34;26/04/2017;1,0630;DIVIDENDO;- ;1;VIVT3
35;31/03/2017;0,1944;JRS CAP PROPRIO;- ;1;VIVT3
36;24/02/2017;0,1000;JRS CAP PROPRIO;- ;1;VIVT3
37;29/12/2016;0,3355;JRS CAP PROPRIO;- ;1;VIVT3
38;30/09/2016;0,3610;JRS CAP PROPRIO;- ;1;VIVT3
39;30/06/2016;0,0894;JRS CAP PROPRIO;- ;1;VIVT3
40;29/04/2016;0,1222;JUROS;- ;1;VIVT3
41;31/03/2016;0,1872;JUROS;- ;1;VIVT3
42;29/02/2016;0,1111;JUROS;- ;1;VIVT3
43;30/12/2015;0,1682;JUROS;- ;1;VIVT3
44;30/11/2015;0,1305;JUROS;- ;1;VIVT3
45;30/10/2015;0,0489;JUROS;- ;1;VIVT3
46;30/09/2015;0,0816;JUROS;- ;1;VIVT3
47;31/08/2015;0,1316;JUROS;- ;1;VIVT3
48;31/07/2015;0,1227;JUROS;- ;1;VIVT3
49;25/05/2015;0,3246;Juros;- ;1;VIVT3
50;25/05/2015;0,1702;Dividendo;- ;1;VIVT3
51;09/04/2015;0,0155;Dividendo;- ;1;VIVT3
52;10/02/2015;2,2965;Dividendo;- ;1;VIVT3
53;30/12/2014;0,3970;JRS CAP PROPRIO;- ;1;VIVT3
54;28/11/2014;0,3869;JRS CAP PROPRIO;- ;1;VIVT3
55;31/10/2014;0,2554;JRS CAP PROPRIO;- ;1;VIVT3
56;30/09/2014;0,2089;JRS CAP PROPRIO;- ;1;VIVT3
57;29/08/2014;0,2500;JRS CAP PROPRIO;- ;1;VIVT3
58;31/07/2014;0,2489;JRS CAP PROPRIO;- ;1;VIVT3
59;23/04/2014;0,1107;DIVIDENDO;- ;1;VIVT3
60;10/03/2014;0,8710;DIVIDENDO;- ;1;VIVT3
