;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;23/04/2021;1,0873;DIVIDENDO;14/06/2021 ;1
1;15/12/2020;1,5605;DIVIDENDO;29/12/2020 ;1
2;23/07/2020;0,2569;DIVIDENDO;17/12/2020 ;1
3;10/12/2019;1,0405;DIVIDENDO;20/12/2019 ;1
4;10/07/2019;0,7804;DIVIDENDO;31/07/2019 ;1
5;18/12/2018;0,5987;DIVIDENDO;28/12/2018 ;1
6;07/05/2018;0,5209;DIVIDENDO;02/07/2018 ;1
7;28/04/2017;0,0941;DIVIDENDO;- ;1
8;28/04/2016;0,1806;DIVIDENDO;- ;1
9;28/04/2014;0,4231;DIVIDENDO;- ;1
10;30/04/2013;0,3783;DIVIDENDO;- ;1
11;30/04/2013;0,1256;DIVIDENDO;- ;1
12;27/04/2012;0,2881;DIVIDENDO;- ;1
13;29/04/2011;0,3370;DIVIDENDO;- ;1
14;30/04/2010;0,4703;DIVIDENDO;- ;1
15;30/04/2009;0,1854;DIVIDENDO;- ;1
16;29/04/2008;0,0410;DIVIDENDO;- ;1
17;17/09/2007;0,1687;DIVIDENDO;- ;1
18;30/04/2007;0,0852;DIVIDENDO;- ;1
19;20/10/2006;0,1806;JRS CAP PRÓPRIO;- ;1
20;11/04/2006;0,2690;DIVIDENDO;- ;1
21;24/05/2005;0,3814;DIVIDENDO;- ;1
22;14/12/2004;0,2145;DIVIDENDO;- ;1
23;30/04/2004;0,0938;DIVIDENDO;- ;1
24;16/04/2003;0,1343;DIVIDENDO;- ;1
25;07/03/2002;0,2384;DIVIDENDO;- ;1
26;20/02/2001;0,2514;DIVIDENDO;- ;1
27;25/04/2000;0,1292;DIVIDENDO;- ;1
28;30/04/1999;0,0797;DIVIDENDO;- ;1
29;28/04/1998;0,0575;DIVIDENDO;- ;1
30;18/04/1997;0,0250;DIVIDENDO;- ;1
