;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;30/04/2015;5,8400;Dividendo;- ;1
1;28/04/2014;5,8400;DIVIDENDO;- ;1
2;29/04/2013;5,8400;DIVIDENDO;- ;1
3;23/04/2012;5,9177;DIVIDENDO;- ;1
4;29/04/2011;17,6700;DIVIDENDO;- ;1
5;26/04/2010;5,8400;DIVIDENDO;- ;1
6;10/12/2008;6,8800;JRS CAP PRÓPRIO;- ;1
7;28/04/2008;5,8400;DIVIDENDO;- ;1
8;21/12/2006;6,8800;JRS CAP PRÓPRIO;- ;1
9;20/12/2005;6,8800;JRS CAP PRÓPRIO;- ;1
10;13/12/2004;6,8800;JRS CAP PRÓPRIO;- ;1
11;26/04/2004;4,6946;DIVIDENDO;- ;1
12;26/04/2004;1,1454;DIVIDENDO;- ;1
13;09/12/2002;7,0000;JRS CAP PRÓPRIO;- ;1
14;04/12/2001;7,0000;JRS CAP PRÓPRIO;- ;1
15;18/12/2000;8,4000;JRS CAP PRÓPRIO;- ;1
16;06/12/1999;3,2000;JRS CAP PRÓPRIO;- ;1
17;20/09/1999;5,0000;JRS CAP PRÓPRIO;- ;1
18;14/12/1998;7,6000;JRS CAP PRÓPRIO;- ;1
19;27/04/1998;6,4000;DIVIDENDO;- ;1
20;28/04/1997;7,6800;DIVIDENDO;- ;1
21;29/04/1996;6,8300;DIVIDENDO;- ;1
