;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;21/12/2021;0,2822;JRS CAP PROPRIO;30/12/2022 ;1
1;21/12/2021;0,2822;JRS CAP PROPRIO;30/06/2022 ;1
2;30/04/2021;0,3058;DIVIDENDO;30/12/2021 ;1
3;30/04/2021;0,3058;DIVIDENDO;30/06/2021 ;1
4;30/12/2020;0,1428;JRS CAP PROPRIO;30/12/2021 ;1
5;30/12/2020;0,1428;JRS CAP PROPRIO;30/06/2021 ;1
6;25/09/2020;0,0395;JRS CAP PROPRIO;30/12/2021 ;1
7;25/09/2020;0,0395;JRS CAP PROPRIO;30/06/2021 ;1
8;31/07/2020;0,2497;DIVIDENDO;30/12/2020 ;1
9;23/12/2019;0,1372;JRS CAP PROPRIO;30/12/2020 ;1
10;23/12/2019;0,1372;JRS CAP PROPRIO;30/06/2020 ;1
11;03/05/2019;0,4508;DIVIDENDO;30/12/2019 ;1
12;21/12/2018;0,0720;JRS CAP PROPRIO;30/12/2019 ;1
13;21/12/2018;0,0720;JRS CAP PROPRIO;28/06/2019 ;1
14;30/04/2018;0,0306;DIVIDENDO;- ;1
15;26/12/2016;0,1510;JRS CAP PROPRIO;- ;1
16;29/04/2016;0,3449;DIVIDENDO;- ;1
17;30/12/2015;0,1589;JUROS;- ;1
18;30/04/2015;0,4509;Dividendo;- ;1
19;26/12/2014;0,0914;JRS CAP PROPRIO;- ;1
20;07/11/2014;0,8742;DIVIDENDO;- ;1
21;27/06/2014;0,8742;DIVIDENDO;- ;1
22;27/06/2014;0,4800;DIVIDENDO;- ;1
23;30/04/2014;0,4460;DIVIDENDO;- ;1
24;05/12/2013;0,5541;JRS CAP PRÓPRIO;- ;1
25;30/04/2013;0,7143;DIVIDENDO;- ;1
26;21/12/2012;1,4074;DIVIDENDO;- ;1
27;21/12/2012;0,9969;JRS CAP PRÓPRIO;- ;1
28;21/12/2012;0,4691;DIVIDENDO;- ;1
29;27/04/2012;0,9485;DIVIDENDO;- ;1
30;09/12/2011;1,2461;DIVIDENDO;- ;1
31;29/04/2011;0,8750;DIVIDENDO;- ;1
32;16/12/2010;1,3194;DIVIDENDO;- ;1
33;29/04/2010;0,7504;DIVIDENDO;- ;1
34;29/04/2009;0,9510;DIVIDENDO;- ;1
35;25/04/2008;0,8900;DIVIDENDO;- ;1
36;26/04/2007;1,4719;DIVIDENDO;- ;1000
37;26/04/2007;1,0221;DIVIDENDO;- ;1000
38;11/07/2006;0,4720;DIVIDENDO;- ;1000
39;11/05/2006;0,5215;JRS CAP PRÓPRIO;- ;1000
40;28/04/2006;1,4250;DIVIDENDO;- ;1000
41;16/01/2006;5,5341;DIVIDENDO;- ;1000
42;02/01/2006;0,4843;JRS CAP PRÓPRIO;- ;1000
43;08/11/2005;0,6015;JRS CAP PRÓPRIO;- ;1000
44;08/07/2005;0,8730;JRS CAP PRÓPRIO;- ;1000
45;29/04/2005;1,1253;DIVIDENDO;- ;1000
46;10/01/2005;0,2468;JRS CAP PRÓPRIO;- ;1000
47;10/12/2004;1,0488;JRS CAP PRÓPRIO;- ;1000
48;08/09/2004;0,6170;JRS CAP PRÓPRIO;- ;1000
49;09/06/2004;1,2339;JRS CAP PRÓPRIO;- ;1000
50;30/04/2004;0,4400;DIVIDENDO;- ;1000
51;29/12/2003;0,6170;JRS CAP PRÓPRIO;- ;1000
52;08/12/2003;0,9254;JRS CAP PRÓPRIO;- ;1000
53;27/12/2002;0,6170;JRS CAP PRÓPRIO;- ;1000
54;23/05/2002;0,7404;JRS CAP PRÓPRIO;- ;1000
55;30/04/2002;0,7025;DIVIDENDO;- ;1000
56;27/12/2001;0,6481;JRS CAP PRÓPRIO;- ;1000
57;29/06/2000;0,6103;JRS CAP PRÓPRIO;- ;1000
58;14/04/2000;0,5663;JRS CAP PRÓPRIO;- ;1000
59;20/12/1999;1,1765;JRS CAP PRÓPRIO;- ;1000
60;27/04/1999;0,5034;DIVIDENDO;- ;1000
61;27/04/1999;0,3209;DIVIDENDO;- ;1000
62;27/04/1999;0,2328;DIVIDENDO;- ;1000
63;21/12/1998;0,6292;JRS CAP PRÓPRIO;- ;1000
64;27/10/1998;0,5443;JRS CAP PRÓPRIO;- ;1000
65;27/10/1998;0,0849;JRS CAP PRÓPRIO;- ;1000
66;31/08/1998;0,8419;JRS CAP PRÓPRIO;- ;1000
67;31/08/1998;0,3536;JRS CAP PRÓPRIO;- ;1000
68;30/04/1998;0,9240;DIVIDENDO;- ;1000
69;30/04/1998;0,5605;JRS CAP PRÓPRIO;- ;1000
70;23/12/1997;0,6157;JRS CAP PRÓPRIO;- ;1000
71;30/04/1997;0,6813;DIVIDENDO;- ;1000
72;30/04/1997;0,3187;DIVIDENDO;- ;1000
73;29/04/1996;0,7449;DIVIDENDO;- ;1000
74;29/04/1996;0,2551;DIVIDENDO;- ;1000
